"","Site","bins","bin.lag","sqID","Quarter","taxnovel","funcnovel","Country","HydroBasin","BioRealm","TS_Length","Yrs_passed","Yr_pos","bin.lagS","Yrs_passedS","logYr_posS"
"G11341 Q4.8277","G11341",2018,1,"G11341 Q4","4",FALSE,FALSE,"SWE",2080032670,"Palearctic",10,12,8,-0.363741396702176,0.701269505151639,0.544228450166263
"G11341 Q4.8278","G11341",2011,1,"G11341 Q4","4",FALSE,FALSE,"SWE",2080032670,"Palearctic",10,5,9,-0.363741396702176,-0.401014133462681,0.687957049778528
"G11341 Q4.8279","G11341",2013,1,"G11341 Q4","4",FALSE,FALSE,"SWE",2080032670,"Palearctic",10,7,10,-0.363741396702176,-0.0860759510014465,0.816526663267724
"G11342 Q4.8280","G11342",2001,2,"G11342 Q4","4",FALSE,FALSE,"SWE",2080032970,"Palearctic",5,0,1,0.526775990918376,-1.18835958961577,-1.99327806845616
"G11342 Q4.8281","G11342",2009,2,"G11342 Q4","4",FALSE,FALSE,"SWE",2080032970,"Palearctic",5,8,2,0.526775990918376,0.0713931402291707,-1.14744256224869
"G11342 Q4.8282","G11342",2007,4,"G11342 Q4","4",FALSE,FALSE,"SWE",2080032970,"Palearctic",5,6,3,2.30781076615948,-0.243545042232064,-0.652660509338816
"G11342 Q4.8283","G11342",2015,6,"G11342 Q4","4",FALSE,FALSE,"SWE",2080032970,"Palearctic",5,14,4,4.08884554140058,1.01620768761287,-0.301607056041211
"G11342 Q4.8284","G11342",2003,2,"G11342 Q4","4",FALSE,FALSE,"SWE",2080032970,"Palearctic",5,2,5,0.526775990918376,-0.873421407154532,-0.029308842939751
"G11346 Q4.8285","G11346",2011,23,"G11346 Q4","4",TRUE,FALSE,"SWE",2080033330,"Palearctic",5,23,1,19.22764113095,2.43342950868843,-1.99327806845616
"G11346 Q4.8286","G11346",2016,4,"G11346 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",5,28,2,2.30781076615948,3.22077496484151,-1.14744256224869
"G11346 Q4.8287","G11346",2018,2,"G11346 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",5,30,3,0.526775990918376,3.53571314730275,-0.652660509338816
"G11346 Q4.8288","G11346",2012,1,"G11346 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",5,24,4,-0.363741396702176,2.59089859991904,-0.301607056041211
"G11346 Q4.8289","G11346",1988,1,"G11346 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",5,0,5,-0.363741396702176,-1.18835958961577,-0.029308842939751
"G11347 Q4.8290","G11347",1990,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,2,1,-0.363741396702176,-0.873421407154532,-1.99327806845616
"G11347 Q4.8291","G11347",2002,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,14,2,-0.363741396702176,1.01620768761287,-1.14744256224869
"G11347 Q4.8292","G11347",1994,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,6,3,-0.363741396702176,-0.243545042232064,-0.652660509338816
"G11347 Q4.8293","G11347",2001,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,13,4,-0.363741396702176,0.858738596382256,-0.301607056041211
"G11347 Q4.8294","G11347",1991,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,3,5,-0.363741396702176,-0.715952315923915,-0.029308842939751
"G11347 Q4.8295","G11347",1998,2,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,10,6,0.526775990918376,0.386331322690405,0.193174996868658
"G11347 Q4.8296","G11347",1988,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,0,7,-0.363741396702176,-1.18835958961577,0.381282403146479
"G11347 Q4.8297","G11347",1999,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,11,8,-0.363741396702176,0.543800413921022,0.544228450166263
"G11347 Q4.8298","G11347",1996,2,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,8,9,0.526775990918376,0.0713931402291707,0.687957049778528
"G11347 Q4.8299","G11347",2003,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,15,10,-0.363741396702176,1.17367677884349,0.816526663267724
"G11347 Q4.8300","G11347",1989,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,1,11,-0.363741396702176,-1.03089049838515,0.932832025884061
"G11347 Q4.8301","G11347",1993,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,5,12,-0.363741396702176,-0.401014133462681,1.03901050307613
"G11347 Q4.8302","G11347",1992,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,4,13,-0.363741396702176,-0.558483224693298,1.13668523372795
"G11347 Q4.8303","G11347",2009,6,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,21,14,4.08884554140058,2.11849132622719,1.22711790935395
"G11347 Q4.8304","G11347",2014,5,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,26,15,3.19832815378003,2.90583678238028,1.31130871617759
"G11347 Q4.8305","G11347",2000,1,"G11347 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",16,12,16,-0.363741396702176,0.701269505151639,1.39006395637374
"G11348 Q4.8306","G11348",1996,2,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,8,1,0.526775990918376,0.0713931402291707,-1.99327806845616
"G11348 Q4.8307","G11348",1991,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,3,2,-0.363741396702176,-0.715952315923915,-1.14744256224869
"G11348 Q4.8308","G11348",2002,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,14,3,-0.363741396702176,1.01620768761287,-0.652660509338816
"G11348 Q4.8309","G11348",2000,2,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,12,4,0.526775990918376,0.701269505151639,-0.301607056041211
"G11348 Q4.8310","G11348",2003,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,15,5,-0.363741396702176,1.17367677884349,-0.029308842939751
"G11348 Q4.8311","G11348",1994,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,6,6,-0.363741396702176,-0.243545042232064,0.193174996868658
"G11348 Q4.8312","G11348",1989,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,1,7,-0.363741396702176,-1.03089049838515,0.381282403146479
"G11348 Q4.8313","G11348",2009,6,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,21,8,4.08884554140058,2.11849132622719,0.544228450166263
"G11348 Q4.8314","G11348",1993,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,5,9,-0.363741396702176,-0.401014133462681,0.687957049778528
"G11348 Q4.8315","G11348",1992,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,4,10,-0.363741396702176,-0.558483224693298,0.816526663267724
"G11348 Q4.8316","G11348",1990,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,2,11,-0.363741396702176,-0.873421407154532,0.932832025884061
"G11348 Q4.8317","G11348",2001,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,13,12,-0.363741396702176,0.858738596382256,1.03901050307613
"G11348 Q4.8318","G11348",1997,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,9,13,-0.363741396702176,0.228862231459788,1.13668523372795
"G11348 Q4.8319","G11348",1998,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,10,14,-0.363741396702176,0.386331322690405,1.22711790935395
"G11348 Q4.8320","G11348",1988,1,"G11348 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",15,0,15,-0.363741396702176,-1.18835958961577,1.31130871617759
"G11352 Q4.8321","G11352",2008,2,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,23,1,0.526775990918376,2.43342950868843,-1.99327806845616
"G11352 Q4.8322","G11352",2003,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,18,2,-0.363741396702176,1.64608405253534,-1.14744256224869
"G11352 Q4.8323","G11352",1990,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,5,3,-0.363741396702176,-0.401014133462681,-0.652660509338816
"G11352 Q4.8324","G11352",1988,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,3,4,-0.363741396702176,-0.715952315923915,-0.301607056041211
"G11352 Q4.8325","G11352",1994,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,9,5,-0.363741396702176,0.228862231459788,-0.029308842939751
"G11352 Q4.8326","G11352",2009,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,24,6,-0.363741396702176,2.59089859991904,0.193174996868658
"G11352 Q4.8327","G11352",1992,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,7,7,-0.363741396702176,-0.0860759510014465,0.381282403146479
"G11352 Q4.8328","G11352",1998,2,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,13,8,0.526775990918376,0.858738596382256,0.544228450166263
"G11352 Q4.8329","G11352",1993,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,8,9,-0.363741396702176,0.0713931402291707,0.687957049778528
"G11352 Q4.8330","G11352",1989,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,4,10,-0.363741396702176,-0.558483224693298,0.816526663267724
"G11352 Q4.8331","G11352",2010,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,25,11,-0.363741396702176,2.74836769114966,0.932832025884061
"G11352 Q4.8332","G11352",1986,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,1,12,-0.363741396702176,-1.03089049838515,1.03901050307613
"G11352 Q4.8333","G11352",2004,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,19,13,-0.363741396702176,1.80355314376596,1.13668523372795
"G11352 Q4.8334","G11352",1996,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,11,14,-0.363741396702176,0.543800413921022,1.22711790935395
"G11352 Q4.8335","G11352",2000,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,15,15,-0.363741396702176,1.17367677884349,1.31130871617759
"G11352 Q4.8336","G11352",2001,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,16,16,-0.363741396702176,1.33114587007411,1.39006395637374
"G11352 Q4.8337","G11352",1999,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,14,17,-0.363741396702176,1.01620768761287,1.46404313297706
"G11352 Q4.8338","G11352",1991,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,6,18,-0.363741396702176,-0.243545042232064,1.533792555986
"G11352 Q4.8339","G11352",2005,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,20,19,-0.363741396702176,1.96102223499658,1.59976985021005
"G11352 Q4.8340","G11352",1987,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,2,20,-0.363741396702176,-0.873421407154532,1.6623621694752
"G11352 Q4.8341","G11352",2002,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,17,21,-0.363741396702176,1.48861496130472,1.72189996226382
"G11352 Q4.8342","G11352",1985,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,0,22,-0.363741396702176,-1.18835958961577,1.77866753209154
"G11352 Q4.8343","G11352",2006,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,21,23,-0.363741396702176,2.11849132622719,1.8329112485062
"G11352 Q4.8344","G11352",1995,1,"G11352 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",24,10,24,-0.363741396702176,0.386331322690405,1.88484600928361
"G11354 Q4.8345","G11354",1990,1,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,6,1,-0.363741396702176,-0.243545042232064,-1.99327806845616
"G11354 Q4.8346","G11354",1992,1,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,8,2,-0.363741396702176,0.0713931402291707,-1.14744256224869
"G11354 Q4.8347","G11354",2010,2,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,26,3,0.526775990918376,2.90583678238028,-0.652660509338816
"G11354 Q4.8348","G11354",1986,1,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,2,4,-0.363741396702176,-0.873421407154532,-0.301607056041211
"G11354 Q4.8349","G11354",1984,1,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,0,5,-0.363741396702176,-1.18835958961577,-0.029308842939751
"G11354 Q4.8350","G11354",1989,1,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,5,6,-0.363741396702176,-0.401014133462681,0.193174996868658
"G11354 Q4.8351","G11354",2006,1,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,22,7,-0.363741396702176,2.27596041745781,0.381282403146479
"G11354 Q4.8352","G11354",1994,1,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,10,8,-0.363741396702176,0.386331322690405,0.544228450166263
"G11354 Q4.8353","G11354",1993,1,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,9,9,-0.363741396702176,0.228862231459788,0.687957049778528
"G11354 Q4.8354","G11354",2008,2,"G11354 Q4","4",FALSE,FALSE,"SWE",2080033330,"Palearctic",25,24,10,0.526775990918376,2.59089859991904,0.816526663267724
