"","VEp","REs","OGp","BLs","PFv","PFs","CPt","troph_level","logMBl","logBEl","logRMl","Species"
"326",0.73152265,0.27775096,0.621904714,0.482956154,0.461180219,0.25417445,2.45220395961055,3.12,3.40119738166216,0.83928212994303,0.83928212994303,"Notesthes robusta"
"327",0.476470588,0.672368421,0.458858824,0.612470588,0.211764706,0.168189353,2.54467093,2.9,1.82454929205105,1.53115962761732,1.53115962761732,"Notropis amabilis"
"328",0.450170468,0.619530973,0.36917624,0.508590911,0.256901421,0.175667388,2.396554348,2.8,2.39789527279837,1.61043614263651,1.61043614263651,"Notropis amoenus"
"329",0.568281312,0.632200736,0.594858376,0.550661288,0.295185798,0.149678781,2.726114511,2.8,2.56494935746154,1.63470323553108,1.63470323553108,"Notropis atherinoides"
"330",0.507310166,0.541267123,0.357960891,0.532842826,0.259224385,0.154774468,2.262453901,2.9,2.07944154167984,1.45588802083078,1.45588802083078,"Notropis atrocaudalis"
"331",0.611257897,0.479096324,0.42427844,0.630886534,0.29573692,0.186528081,2.90048032,2.9,2.07944154167984,1.53959117229076,1.53959117229076,"Notropis bairdi"
"332",0.485308824,0.555585648,0.360294118,0.529422794,0.213235294,0.212495219,2.551493024,2.7,2.56494935746154,1.4842972693203,1.4842972693203,"Notropis blennius"
"333",0.588241998,0.628037292,0.503687473,0.602947772,0.246432012,0.174530709,2.881068136,3.2,2.19722457733622,1.48511289241026,1.48511289241026,"Notropis boops"
"334",0.597173697,0.500541964,0.42211822,0.591284255,0.313486358,0.185983774,2.721643143,3.14,2.30258509299405,1.5041553739582,1.5041553739582,"Notropis buccata"
"335",0.520157999,0.569072966,0.390173014,0.577336191,0.274131346,0.191472527,2.491587815,2.9,1.85629799036563,1.4408915875705,1.4408915875705,"Notropis buchanani"
"336",0.54741462,0.696739503,0.535335124,0.528300077,0.241416709,0.163457171,2.997306095,2.9,1.97408102602201,1.57459589072405,1.57459589072405,"Notropis cummingsae"
"337",0.592741784,0.514020366,0.451298122,0.563399061,0.330985915,0.14427774,2.20571941,2.86,2.07944154167984,1.55938378070412,1.55938378070412,"Notropis dorsalis"
"338",0.470541834,0.463016082,0.271872316,0.473618245,0.239775974,0.225314147,2.494626094,2.9,2.07944154167984,1.45977170186027,1.45977170186027,"Notropis girardi"
"339",0.510548683,0.625825588,0.358737512,0.653999386,0.240535931,0.188988902,3.054161469,2.9,2.07944154167984,1.63605242917808,1.63605242917808,"Notropis greenei"
"340",0.577618018,0.586121929,0.394397688,0.527457146,0.278188792,0.178362481,3.01540197,2.11,2.70805020110221,1.46690670198317,1.46690670198317,"Notropis hudsonius"
"341",0.587690824,0.577958408,0.381488028,0.608902459,0.284043066,0.149849247,2.388759035,2.9,1.62924053973028,1.64077836407109,1.64077836407109,"Notropis hypsilepis"
"342",0.539546209,0.511304831,0.567315072,0.628287959,0.222332305,0.141150761,2.500490858,2.9,2.07944154167984,1.61003218481928,1.61003218481928,"Notropis jemezanus"
"343",0.56311308,0.552884459,0.431556014,0.647307708,0.19997474,0.173104477,3.32486315,2.9,2.10413415427021,1.65585965811339,1.65585965811339,"Notropis leuciodus"
"344",0.467156084,0.374596491,0.219899925,0.585520188,0.160229369,0.136147958,2.601923011,2.9,1.87180217690159,1.53297222869224,1.53297222869224,"Notropis longirostris"
"345",0.552795031,0.516551555,0.506248447,0.468984472,0.239149068,0.18355298,2.388367327,2.9,2.07944154167984,1.32216983294207,1.32216983294207,"Notropis lutipinnis"
"346",0.5178445,0.691651674,0.496569206,0.617009746,0.260644203,0.144306714,3.134608853,2.9,1.70474809223843,1.62000553945345,1.62000553945345,"Notropis ortenburgeri"
"347",0.585904968,0.549783178,0.533865213,0.60305388,0.2412222,0.153500643,3.204917646,3.27,2.63905732961526,1.69810863226926,1.69810863226926,"Notropis photogenis"
"348",0.633569453,0.458363414,0.449953908,0.582439798,0.322158071,0.151447466,2.326955751,2.8,2.39789527279837,1.46468984031876,1.46468984031876,"Notropis potteri"
"349",0.551155378,0.678988095,0.398086964,0.477264592,0.318176395,0.158164431,3.411640112,2.78,1.97408102602201,1.63085707478609,1.63085707478609,"Notropis procne"
"350",0.54699033,0.487001919,0.529914009,0.658111413,0.256436472,0.178925117,2.834846559,3.08,2.19722457733622,1.61282116577271,1.61282116577271,"Notropis rubellus"
"351",0.550176935,0.403261155,0.22491638,0.552959426,0.262979301,0.13911726,2.115480769,2.9,1.79175946922805,1.42533280862534,1.42533280862534,"Notropis sabinae"
"352",0.502299634,0.580134755,0.433810612,0.598237004,0.223788797,0.155853675,2.811185793,2.8,2.30258509299405,1.48824009842792,1.48824009842792,"Notropis shumardi"
"353",0.470593978,0.5073978,0.377222028,0.561411359,0.228389889,0.194915237,2.357479543,2.8,2.30258509299405,1.36861290720894,1.36861290720894,"Notropis simus"
"354",0.469444705,0.553627415,0.289446852,0.644009016,0.22366744,0.15952818,2.965551086,2.9,2.07944154167984,1.74901959543308,1.74901959543308,"Notropis spectrunculus"
"355",0.530547179,0.545412046,0.382686611,0.511484251,0.263745898,0.162641024,2.623525246,2.37,2.10413415427021,1.41055206232074,1.41055206232074,"Notropis stramineus"
"356",0.474462099,0.664347465,0.465822347,0.632400351,0.21795825,0.20870442,2.81408461,2.8,2.484906649788,1.59205042010618,1.59205042010618,"Notropis telescopus"
"357",0.504110622,0.596754943,0.454914304,0.508208949,0.282784567,0.186456357,2.52055208,2.49,2.19722457733622,1.41855496312379,1.41855496312379,"Notropis texanus"
"358",0.56716108,0.523342476,0.389204387,0.569783571,0.310058387,0.168098617,2.963439017,2.98,2.07944154167984,1.5169013806493,1.5169013806493,"Notropis volucellus"
"359",0.493378546,0.670189454,0.382279589,0.582374389,0.195558959,0.186355288,2.833925703,2.9,2.05412373369555,1.49669302820208,1.49669302820208,"Notropis wickliffi"
"360",0.697224123,0.242960806,0.338015503,0.650365289,0.45447817,0.159471416,1.71407658,3.3,2.56494935746154,1.58969051471274,1.58969051471274,"Noturus eleutherus"
"361",0.678776497,0.287178136,0.527264325,0.709078932,0.430447949,0.131433026,1.779008149,3.4,2.70805020110221,1.89023354408823,1.89023354408823,"Noturus exilis"
"362",0.586166815,0.349859803,0.264218641,0.668075602,0.412320181,0.167163925,1.797630435,3.24,3.43398720448515,1.6797386372679,1.6797386372679,"Noturus flavus"
"363",0.565012387,0.274446036,0.276521888,0.5461886,0.406554792,0.169448411,1.468282046,3.34,2.56494935746154,1.60253089158973,1.60253089158973,"Noturus gyrinus"
"364",0.597817964,0.258113539,0.320694012,0.674102254,0.456515536,0.171038339,1.483221477,3.31,2.70805020110221,1.75674740236547,1.75674740236547,"Noturus insignis"
"365",0.715053763,0.218174757,0.478526882,0.553763441,0.57011828,0.122119584,1.621705735,3.3,2.24070968927596,1.54962170031647,1.54962170031647,"Noturus leptacanthus"
"366",0.56022652,0.380338744,0.301120075,0.66386591,0.236855228,0.187896571,1.783658045,3.5,2.56494935746154,1.61224338301876,1.61224338301876,"Noturus miurus"
"367",0.660394517,0.271097744,0.344339476,0.691131689,0.462268367,0.14921107,1.605586843,3.4,2.70805020110221,1.83613162454336,1.83613162454336,"Noturus nocturnus"
"368",0.657989198,0.18156312,0.70149116,0.561969539,0.295372203,0.130168915,2.274087444,3.89,4.59511985013459,1.3522954897088,1.3522954897088,"Oncorhynchus clarkii"
"369",0.569324567,0.296599751,0.482902796,0.581876792,0.257360533,0.153700295,2.717114626,4.18,4.68213122712422,1.37435442392202,1.37435442392202,"Oncorhynchus kisutch"
"370",0.620476307,0.194426635,0.617870034,0.589889529,0.325828649,0.156226308,2.557863999,3.6,4.36944785246702,1.39306262962792,1.39306262962792,"Oncorhynchus masou"
"371",0.603331072,0.318734538,0.50286397,0.525988454,0.243535353,0.155970227,2.650049006,4.08,4.80402104473326,1.37255117416827,1.37255117416827,"Oncorhynchus mykiss"
"372",0.520788792,0.282991516,0.477860592,0.55844327,0.217770717,0.149391074,3.091758881,4.4,5.01063529409626,1.36954777529342,1.36954777529342,"Oncorhynchus tshawytscha"
"373",0.494115073,0.660138943,0.520208513,0.544727582,0.245908636,0.149960907,3.570188967,2.88,1.94591014905531,1.59555713079118,1.59555713079118,"Opsopoeodus emiliae"
"374",0.59197164,0.324630069,0.464649112,0.489498561,0.385858656,0.319512947,2.383391003,2.06,3.8286413964891,0.911095760547039,0.911095760547039,"Oreochromis aureus"
"375",0.558858251,0.221400067,0.500847926,0.571703629,0.280433988,0.349541403,2.333975575,2.17,3.66356164612965,0.789782245044108,0.789782245044108,"Oreochromis mossambicus"
"376",0.529411566,0.328973443,0.440296211,0.457829901,0.392379683,0.29965704,2.545328124,2,4.15888308335967,0.978769633826544,0.978769633826544,"Oreochromis niloticus"
"377",0.637819573,0.432381904,0.57449545,0.556041537,0.249461082,0.137254391,3.794753663,3,3.58351893845611,1.72872751913108,1.72872751913108,"Osmerus mordax"
"378",0.520187599,0.418052205,0.359965891,0.594465045,0.617204357,0.206586059,2.238214286,3.7,3.80666248977032,1.64755533949874,1.64755533949874,"Oxyeleotris lineolata"
"379",0.457590199,0.45480303,0.43636652,0.550830837,0.176123987,0.162700916,2.246286371,2.78,2.99573227355399,1.32368300261095,1.32368300261095,"Pachychilon pictum"
"380",0.505145167,0.414487123,0.43005289,0.559313232,0.15051212,0.115276519,0,3.15,4.38202663467388,1.6490684587097,1.6490684587097,"Papyrocranus afer"
"381",0.547940595,0.432179532,0.465760725,0.438372109,0.236337246,0.156697815,2.624828153,2.79,3.40119738166216,1.48080964553311,1.48080964553311,"Parachondrostoma toxostoma"
"382",0.487982482,0.388464514,0.401412646,0.47006921,0.329288079,0.179624041,2.606796623,3.67,3.91202300542815,1.29532479254268,1.29532479254268,"Perca flavescens"
"383",0.5129916,0.360131605,0.436473059,0.508425097,0.361675652,0.183462986,3.009296765,4.35,4.0943445622221,1.18910509992661,1.18910509992661,"Perca fluviatilis"
"384",0.560296743,0.41219592,0.27568063,0.531325549,0.468611247,0.17905916,1.793048505,3.5,2.89037175789616,1.63786683971406,1.63786683971406,"Percina aurantiaca"
"385",0.628528375,0.479622892,0.404940529,0.576084356,0.461919436,0.145956066,2.890723393,3.43,2.89037175789616,1.75356390075436,1.75356390075436,"Percina caprodes"
"386",0.511741796,0.409373428,0.212973957,0.624387269,0.467740669,0.20456983,2.140746119,3.4,2.56494935746154,1.73497575088686,1.73497575088686,"Percina carbonaria"
"387",0.709400057,0.477850746,0.443383939,0.681753429,0.49459685,0.246038638,2.391304348,3.34,1.97408102602201,1.79748368973907,1.79748368973907,"Percina copelandi"
"388",0.585306292,0.404089552,0.341169123,0.536442028,0.476760851,0.23605686,2.768284715,3.4,2.30258509299405,1.63402252777835,1.63402252777835,"Percina evides"
"389",0.635069562,0.500318081,0.464994188,0.55999175,0.390122623,0.176974243,2.482690849,3.4,2.39789527279837,1.82049779953765,1.82049779953765,"Percina macrolepida"
"390",0.549215686,0.542362541,0.372678922,0.578514706,0.392279412,0.177563832,2.900705953,3.95,2.39789527279837,1.69309760041759,1.69309760041759,"Percina maculata"
"391",0.609755137,0.636676923,0.32926541,0.640230089,0.500068948,0.197946245,2.302605849,3.4,4.3528552573736,1.8940480768541,1.8940480768541,"Percina nevisense"
"392",0.599102672,0.4262934,0.396695751,0.504040454,0.396801101,0.197599589,2.115028623,3.4,2.39789527279837,1.56447809098685,1.56447809098685,"Percina nigrofasciata"
"393",0.50917217,0.564675991,0.31363672,0.595732495,0.42729594,0.250752097,2.526659088,3.4,2.19722457733622,1.73807329945954,1.73807329945954,"Percina peltata"
"394",0.521565625,0.547276906,0.336492208,0.576101252,0.398360508,0.202945723,2.63139722,3.4,2.30258509299405,1.73631220782548,1.73631220782548,"Percina phoxocephala"
"395",0.615035242,0.450236913,0.38959068,0.579892836,0.469027782,0.214435425,2.503407221,3.3,2.07944154167984,1.55297896574525,1.55297896574525,"Percina roanoka"
"396",0.535692706,0.461411023,0.28682921,0.603417895,0.451352574,0.177652092,3.077200213,3.2,2.56494935746154,1.63330140950073,1.63330140950073,"Percina sciera"
"397",0.49908513,0.439712863,0.265235331,0.59230454,0.417899003,0.211034959,2.5603954762724,3.36,2.07944154167984,1.52710459601831,1.52710459601831,"Percina shumardi"
"398",0.557931424,0.467112598,0.363156813,0.568421593,0.479387888,0.192395446,2.100896272,3.4,2.56494935746154,1.76602350408466,1.76602350408466,"Percina squamata"
"399",0.498044927,0.405373194,0.22581368,0.780258809,0.227225366,0.203748974,3.416359754,3.38,2.99573227355399,1.56640304423055,1.56640304423055,"Percopsis omiscomaycus"
"400",0.547940243,0.29798331,0.349684309,0.471329009,0.369203699,0.188928898,3.643730428,3.2,2.99573227355399,1.07485086273883,1.07485086273883,"Petrocephalus bane"
"401",0.434597698,0.325377944,0.221954524,0.498823104,0.238672712,0.170878018,4.67648896,3.25,2.41591377830105,1.09302817381257,1.09302817381257,"Petrocephalus bovei"
"402",0.541231919,0.300103525,0.289283276,0.552601983,0.334601008,0.150692157,3.637156722,3.2,2.2082744135228,1.1606305716718,1.1606305716718,"Petrocephalus pellegrini"
"403",0.651147426,0.392192289,0.33501663,0.567417949,0.302340416,0.137795386,2.405745923,2.9,2.41591377830105,1.63680626457499,1.63680626457499,"Phenacobius crassilabrum"
"404",0.558431964,0.373708216,0.284658877,0.603279306,0.226709386,0.174021911,2.451021348,2.9,2.484906649788,1.55959336683989,1.53351074550051,"Phenacobius mirabilis"
"405",0.615209105,0.584814692,0.556163697,0.716695462,0.651464595,0.185669905219655,2.382077808,3.75,2.484906649788,1.77461989802822,1.77461989802822,"Philypnodon grandiceps"
"406",0.453321275,0.46132951,0.257509475,0.530481051,0.262041559,0.151901614,2.332147296,3.2,2.63905732961526,1.57987709982854,1.57987709982854,"Phoxinus phoxinus"
"407",0.585049151,0.267820245,0.605192872,0.319446367,0.287096413,0.178101549,3.609049769,2,3.70130197411249,0.635715525981381,0.635715525981381,"Piaractus mesopotamicus"
"408",0.586058723,0.278777709,0.381957103,0.483357093,0.264335239,0.183944643,2.584526744,2.87,3.93182563272433,1.24585996751257,1.24585996751257,"Pimelodus maculatus"
"409",0.482508622,0.36288069,0.287797745,0.485584893,0.184019744,0.246808143,2.297624045,3.2,2.66025953726586,1.26461916604723,1.26461916604723,"Pimelodus mysteriosus"
"410",0.463630609,0.409653846,0.131004194,0.617235103,0.095877186,0.172069554,3.459891892,3.3,3.65065824129374,1.53581241165696,1.53581241165696,"Pimelodus ornatus"
"411",0.529953917,0.458908922,0.354958525,0.534582949,0.216785714,0.126774216,2.750049938,2.66,2.39789527279837,1.51504316613264,1.51504316613264,"Pimephales notatus"
"412",0.499082302,0.516243507,0.397517777,0.613863701,0.194594175,0.163325407,2.395224609,2.42,2.31253542384721,1.48597087618422,1.48597087618422,"Pimephales promelas"
"413",0.607769556,0.487987952,0.456046247,0.586568293,0.282704716,0.183721189,2.600928261,2.6,2.21920348405499,1.45705773657262,1.45705773657262,"Pimephales vigilax"
"414",0.516623425,0.132421312,0.373729492,0.418375817,0.226115101,0.240982705,2.684394001,4.5,4.78749174278205,1.42736642892921,1.42736642892921,"Pinirampus pirinampu"
"415",0.567241063,0.248132678,0.431235432,0.492967342,0.409425272,0.229748812,2.244233396,4.35,4.38202663467388,1.16409644879816,1.16409644879816,"Plagioscion squamosissimus"
"416",0.610478062,0.320122103,0.51860754,0.30865788,0.464029012,0.137147459,2.357198818,3.32,4.0943445622221,0.806268175104286,0.806268175104286,"Platichthys flesus"
"417",0.595280425,0.349117641,0.488371612,0.480877762,0.290223885,0.187584091,2.224203397,4.17,3.46573590279973,1.51468573947499,1.51468573947499,"Platygobio gracilis"
"418",0.5077998,0.331949161,0.399687572,0.582101876,0.191418408,0.146319714,2.648157856,2.78,4.24849524204936,1.60356204629455,1.60356204629455,"Plecoglossus altivelis"
"419",0.659657349,0.584171753,0.807199679,0.548578675,0.45266202,0.149295456,1.692986634,3.2,1.79175946922805,1.35249299752866,1.35249299752866,"Poecilia reticulata"
"420",0.56573728,0.388798331,0.180349298,0.37708989,0.221438172,0.109281629,4.379741505,3.4,5.39816270151775,1.91366460312963,1.91366460312963,"Polyodon spathula"
"421",0.359830535,0.402841894,0.256231613,0.391133933,0.291146265,0.129576661296441,1.446052794,3.77,4.14313472639153,1.96031136129695,1.96031136129695,"Polypterus endlicherii"
"422",0.459940079,0.437037037,0.448093767,0.483815476,0.294835359,0.218336949,2.588013511,4.39,3.97029191355212,0.980722628577543,0.980722628577543,"Pomoxis annularis"
"423",0.518641217,0.344596161,0.502919306,0.439424956,0.335282932,0.207328124,2.499158356,3.81,3.89182029811063,0.761687274091761,0.761687274091761,"Pomoxis nigromaculatus"
"424",0.782304661,0.301847685,0.59088589,0.748637171,0.644643623,0.19522075,2.441021584,3.47,3.09104245335832,1.66815858717541,1.66815858717541,"Ponticola kessleri"
"425",0.426769483,0.298327306,0.327516028,0.416240765,0.209993334,0.185833916,2.844715051,2.18,4.38202663467388,1.03987019052072,1.03987019052072,"Prochilodus lineatus"
"426",0.551628096,0.435587499,0.339090394,0.449841494,0.30261657,0.117593535,3.534597133,3.66,4.24849524204936,1.52254015189897,1.52254015189897,"Prosopium williamsoni"
"427",0.724972731,0.349765636,0.476977486,0.757464735,0.571883397,0.222763531,2.042634775,3.3,2.19722457733622,1.57296174258193,1.57296174258193,"Proterorhinus semilunaris"
"428",0.518817624,0.732767857,0.644360219,0.513917057,0.615048593,0.200663782,2.772148541,2.86,1.94591014905531,1.35497393392285,1.35497393392285,"Pseudomugil signifer"
"429",0.557016508,0.204420998,0.299215207,0.461477128,0.296676645,0.124615156,1.976140292,4.5,5.11198778835654,1.74082929890298,1.74082929890298,"Pseudoplatystoma corruscans"
"430",0.496265565,0.4223579,0.510742615,0.515789975,0.255900356,0.150239916,2.273507293,3.06,2.52572864430826,1.43865223984889,1.43865223984889,"Pseudorasbora parva"
"431",0.570973785,0.194019218,0.426367871,0.345742966,0.301547976,0.184013944,3.128756315,2.55,4.24849524204936,1.3692158047811,1.3692158047811,"Pterodoras granulosus"
"432",0.632183908,0.144444444,0,0.689655172,0,0.256452594,2.035914286,3.01309522640159,3.91202300542815,1.45477624634226,1.45477624634226,"Pterygoplichthys ambrosettii"
"433",0.55186264,0.485930127,0.439830375,0.531132522,0.311312769,0.148915886,2.650891211,4.21,4.14313472639153,1.55135293617362,1.55135293617362,"Ptychocheilus oregonensis"
"434",0.507155518,0.547368421,0.518242705,0.565065845,0.474768323,0.155576596,6.947578947,3.32,2.19722457733622,1.6183275125945,1.6183275125945,"Pungitius pungitius"
"435",0.430843613,0.587860135,0.340156342,0.569626316,0.375599837,0.178366959,6.121077912,3.5,2.19722457733622,1.74680136403288,1.74680136403288,"Pungitius sinensis"
"436",0.479554498,0.48926179,0.390152053,0.527692909,0.483568992,0.192549024608619,3.477369473,3.4,1.94591014905531,1.56267239554243,1.56267239554243,"Pungitius tymensis"
"437",0.611500816,0.291049242,0.413166319,0.540694424,0.318137226,0.15538586,2.055963225,3.78,5.04342511691925,1.62071920053692,1.62071920053692,"Pylodictis olivaris"
"438",0.594080439,0.468130124,0.571356964,0.451247166,0.269447428,0.171197149,2.752050799,3.3,2.40694510831829,1.37229904217438,1.37229904217438,"Raiamas nigeriensis"
"439",0.652615434,0.448011971,0.537125682,0.57862382,0.245414177,0.174530071,3.614775261,3.4,3.19867311755068,1.5156168456105,1.5156168456105,"Raiamas senegalensis"
"440",0.644816338,0.507198667,0.614536945,0.680683591,0.193050631,0.148141527,2.998392031,2.78999996185303,2.30258509299405,1.72850158496936,1.72850158496936,"Retropinna semoni"
"441",0.435421117,0.496855142,0.553593226,0.588266707,0.516611993,0.204323242,2.387669774,2.98,1.79175946922805,1.36206503898142,1.36206503898142,"Rhadinocentrus ornatus"
"442",0.595465505,0.262375713,0.349994274,0.516014724,0.350887767,0.148567904,1.815849912,3.92,3.85862222870103,1.49363857222726,1.49363857222726,"Rhamdia quelen"
"443",0.614852134,0.161348803,0.320404431,0.456827358,0.385430829,0.124344026242078,0,3.2,3.29583686600433,2.20849015848994,2.20849015848994,"Rhamphichthys hahni"
"444",0.713033317,0.337631262,0.863975115,0.664698482,0.333604095,0.199156718,2.732640924,4.5,4.38202663467388,1.67980842664206,1.67980842664206,"Rhaphiodon vulpinus"
"445",0.571343077,0.452439846,0.344501988,0.588317285,0.36548126,0.171886715,2.019528178,3.05,2.51769647261099,1.69329320370396,1.69329320370396,"Rhinichthys atratulus"
"446",0.638211382,0.27603937,0.325227642,0.516260163,0.353682927,0.202798367,2.297395749,3.2,3.11351530921037,1.59575035475017,1.59575035475017,"Rhinichthys cataractae"
"447",0.538162272,0.371885755,0.274806852,0.467364109,0.343515438,0.177896681,2.550329871,3,1.79175946922805,1.53584289709553,1.53584289709553,"Rhinichthys cobitis"
"448",0.483390035,0.400876725,0.208063881,0.500295226,0.267277737,0.177196788,2.149467449,3.13,2.17475172148416,1.53615406988457,1.53615406988457,"Rhinichthys obtusus"
"449",0.540867386,0.448538764,0.268593241,0.529237127,0.322954685,0.203140183,2.461444101,2.93,2.39789527279837,1.51310947910557,1.51310947910557,"Rhinichthys osculus"
"450",0.521251924,0.188224764,0.062368598,0.544844702,0.245887249,0.245107522,2.8073302939831,2.7,3.91202300542815,1.40845047708183,1.36093959047826,"Rhinodoras dorbignyi"
"451",0.460064888,0.509007617,0.384101293,0.3342143,0.250959949,0.135593304,2.319255319,2.95,2.41591377830105,0.900466764276176,0.900466764276176,"Rhodeus amarus"
"452",0.506974342,0.449856821,0.420093153,0.397029074,0.296229468,0.170444543,2.316537397,2.11,2.39789527279837,1.01030224441143,1.01030224441143,"Rhodeus sericeus"
"453",0.583910904,0.544445503,0.480404626,0.498059597,0.301134332,0.160565939,2.146628682,3.5,3.17805383034795,1.5615740369668,1.5615740369668,"Rhynchocypris lagowskii"
"454",0.498412141,0.544980226,0.492022364,0.498444089,0.204498403,0.163355529,3.20514474,3.41000008583069,2.89037175789616,1.30738599398463,1.30738599398463,"Richardsonius balteatus"
"455",0.504732997,0.442588346,0.53883644,0.453558901,0.167424225,0.164694479,3.967018306,3.33,2.19722457733622,0.977027667759599,0.977027667759599,"Roeboides descalvadensis"
"456",0.455062235,0.431532266,0.379343846,0.417817861,0.250272659,0.161840208,3.213864568,2.96,3.91601502669768,1.1690621483654,1.1690621483654,"Rutilus rutilus"
"457",0.730257426,0.255084507,0.345336634,0.702970297,0.582831683,0.189361263,2.399029522,3.5,2.73436750941958,1.54680806376845,1.54680806376845,"Salaria fluviatilis"
"458",0.657023123,0.201008239,0.588380768,0.46222668,0.198717076,0.15254013,3.119617594,3.79,4.60517018598809,1.25993190359225,1.25993190359225,"Salminus brasiliensis"
"459",0.467510023,0.20859375,0.424334804,0.421093263,0.244620095,0.124212585,3.076443168,4.5,5.01063529409626,1.37536760420041,1.37536760420041,"Salmo salar"
"460",0.605609036,0.304057662,0.520692859,0.463962026,0.25498346,0.141035041,2.274147539,3.36,4.9416424226093,1.42892806598142,1.42892806598142,"Salmo trutta"
"461",0.640026718,0.271921287,0.54224371,0.477158943,0.324259677,0.168286183,2.865442308,4.39,4.67282883446191,1.44833734529059,1.44833734529059,"Salvelinus alpinus"
"462",0.542076294,0.358564628,0.474801947,0.571426299,0.231077599,0.140606588,2.636038268,3.72,4.63472898822964,1.5585648322705,1.5585648322705,"Salvelinus confluentus"
"463",0.6354576,0.320154569,0.56764812,0.438863261,0.277230417,0.153272033,2.280604817,3.31,4.45434729625351,1.24469683856024,1.24469683856024,"Salvelinus fontinalis"
"464",0.575532433,0.345898526,0.534689525,0.539968655,0.254158652,0.129873258,2.768748627,4.35,4.78749174278205,1.68087600829506,1.68087600829506,"Salvelinus leucomaenis"
"465",0.491267055,0.347475989,0.342916634,0.53014187,0.252316637,0.14582914,2.781518148,4.06,4.33073334028633,1.62603024321862,1.62603024321862,"Sander canadensis"
"466",0.388211694,0.493332767,0.228995964,0.380940055,0.34755846,0.146019498,3.388258784,4.04,4.60517018598809,1.48981485161924,1.48981485161924,"Sander lucioperca"
"467",0.514283368,0.404434821,0.346393314,0.485716632,0.417830685,0.140581441,2.900798477,4.47,4.67282883446191,1.51188118938013,1.51188118938013,"Sander vitreus"
"468",0.537126999,0.481140673,0.463005154,0.417634465,0.263480904,0.187417632,2.241986673,2.84,3.2188758248682,1.23589549978651,1.23589549978651,"Sarmarutilus rubilio"
"469",0.570146872,0.277301603,0.41552066,0.479645961,0.395698647,0.340580373,2.236462026,2.35000000635783,3.71357206670431,0.706288563596026,0.706288563596026,"Sarotherodon galilaeus"
"470",0.675117891,0.262648864,0.296835658,0.727102329,0.3483284,0.322676508,2.162893318,2.77,3.29583686600433,0.902267650460288,0.902267650460288,"Satanoperca pappaterra"
"471",0.697987161,0.299085821,0.159404118,0.776732795,0.391264654,0.139736973,4.861384615,3.5,4.68213122712422,2.49446252991842,2.100709389336,"Scaphirhynchus platorynchus"
"472",0.517721457,0.443946643,0.511645125,0.442462444,0.292714738,0.179402632,3.098780467,2.89,3.93182563272433,1.10051683919314,1.10051683919314,"Scardinius erythrophthalmus"
"473",0.616508377,0.417352722,0.675550406,0.422250138,0.35772842,0.17175585,3.028044792,3.6,4.0943445622221,1.46096627123071,1.46096627123071,"Schilbe intermedius"
"474",0.396023576,0.383648847,0.396023576,0.441556721,0.299607803,0.17770333,2.837652163,3.44,3.91202300542815,1.36848414054258,1.36848414054258,"Schilbe mandibularis"
"475",0.513240665,0.246206739,0.549358521,0.363339133,0.41118398,0.150814118,2.419046512,3.45,3.68887945411394,1.18466560897908,1.18466560897908,"Schilbe mystus"
"476",0.470198591,0.427360808,0.393286789,0.414795053,0.266384592,0.154091706,2.091749933,2.5,3.47196645255036,1.35330147286384,1.35330147286384,"Schizodon altoparanae"
"477",0.48774165,0.578426641,0.589692946,0.392511947,0.241318143,0.167484538,2.53956905,2.4,3.58351893845611,1.25830969038076,1.25830969038076,"Schizodon borellii"
"478",0.406451613,0.369863014,0.309677419,0.470967742,0.232258065,0.158670136,1.913574592,2.83,3.69386699562498,1.39118721033681,1.39118721033681,"Schizodon nasutus"
"479",0.509366999,0.218166096,0.289871763,0.565369809,0.266353769,0.160649081,2.205653534,4.02,3.41114771251532,1.41462313801557,1.41462313801557,"Semotilus atromaculatus"
"480",0.698214922,0.219733612,0.469087498,0.64730802,0.20755849,0.16461355,3.347581302,3.41,3.93182563272433,1.48900816926039,1.48900816926039,"Semotilus corporalis"
"481",0.582093982,0.369296712,0.46402688,0.562040556,0.270935932,0.136698582,2.028764761,3.5,2.70805020110221,1.30680507784132,1.30680507784132,"Semotilus thoreauianus"
"482",0.513380661,0.266448266,0.500466166,0.433686117,0.195229234,0.184373631,4.23328215,4.07,3.27336401015227,0.603807596671497,0.603807596671497,"Serrasalmus maculatus"
"483",0.51551737,0.354408877,0.495459756,0.36270306,0.2688614,0.205093815,4.130567948,3.55,3.29953372788566,0.586902681526139,0.586902681526139,"Serrasalmus marginatus"
"484",0.57179471,0.210233364,0.526157027,0.511623001,0.423543433,0.106003825,2.200067986,4.36,6.21460809842219,1.76472162214051,1.76472162214051,"Silurus glanis"
"485",0.386002552,0.337696371,0.367801368,0.501913519,0.25785667,0.121197145,2.831623679,4.09999990463257,3.9926809084456,1.8084587441101,1.8084587441101,"Sorubim lima"
"486",0.608186863,0.359761796,0.532037571,0.356574909,0.344020273,0.172295685,2.6003,2.73,4.44265125649032,1.27331528445266,1.27331528445266,"Squalius cephalus"
"487",0.520992237,0.512127551,0.448291229,0.424316925,0.201002115,0.149365069,2.325704707,3.09431672498051,3.02042488614436,1.1386536460905,1.1386536460905,"Steindachnerina brevipinna"
"488",0.463836883,0.461775285,0.304521158,0.387343528,0.189185935,0.167905425,2.181045686,2.07999992370605,2.77881927199042,1.1449692909716,1.1449692909716,"Steindachnerina insculpta"
