"","SpecCode","Suporder","Order","Family","MBl","BEl","VEp","REs","OGp","RMl","BLs","PFv","PFs","CPt","Type.of.illustration","Reference","Species"
"24",12256,"Teleostei","Cypriniformes","Nemacheilidae",14.87,5.244824022,0.516130825,0.28029846,0,NA,0.700021115,0.082626718,0.162688449,1.302343633,"Photograph","Unpublished","Acanthocobitis botia"
"25",47599,"Teleostei","Siluriformes","Doradidae",12,4.143437064,0.57247185,0.18237942,0.382291321,0.341908108,0.526127083,0.210924188,0.286927681,2.532598447,"Photograph","https://www.planetcatfish.com/","Acanthodoras cataphractus"
"26",12103,"Teleostei","Siluriformes","Doradidae",14,3.840304563,0.492843062,0.170081817,0.278656324,0.486323116,0.58491186,0.258899746,0.277784391,2.298690325,"Photograph","https://www.planetcatfish.com/","Acanthodoras spinosissimus"
"27",55978,"Teleostei","Cypriniformes","Cyprinidae",20,3.805898654,0.392517055,0.279764452,0.160782372,0.444559234,0.435660689,0.193580536,0.182774699,2.88058199,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acanthogobio guentheri"
"28",3832,"Teleostei","Perciformes","Gobiidae",30,5.780105,0.858642855,0.301640175,0.654454641,0.659333895,0.759160001,0.61782249,0.176767423,1.834400838,"Photograph","Bureau of Reclamation, Washington DC (usbr.gov)","Acanthogobius flavimanus"
"29",13045,"Teleostei","Perciformes","Gobiidae",50,5.740918779,0.613679652,0.201953156,0.44921999,0.644716157,0.713969888,0.620663462,0.129175784,1.160005314,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acanthogobius hasta"
"30",23696,"Teleostei","Perciformes","Gobiidae",9.4,5.863541879,0.787677076,0.253851042,0.489312363,0.61447636,0.945366287,0.66914583,0.212987572,2.428622008,"Photograph","Unpublished","Acanthogobius lactipes"
"31",55485,"Teleostei","Perciformes","Gobiidae",6,5.90096706,0.692930329,0.350331876,0.370860596,0.41544439,0.772772197,0.546557742,0.181609644,1.409144758,"Drawing","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acanthogobius luridus"
"32",5526,"Teleostei","Perciformes","Sparidae",90,2.22602727,0.514786408,0.270119031,0.336078352,0.346646053,0.508320537,0.338173596,0.271842816,2.530734352,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acanthopagrus berda"
"33",14601,"Teleostei","Perciformes","Sparidae",60,2.387663594,0.506912442,0.257335892,0.312709677,0.399996002,0.461087558,0.387096774,0.381928615,2.425312232,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acanthopagrus butcheri"
"34",48774,"Teleostei","Siluriformes","Trichomycteridae",12,6.99180696,0.354219198,0.314532654,0,0,0.480817266,0.284360231,0.140086501,1.990890217,"Photograph","Unpublished","Acanthopoma annectens"
"35",26858,"Teleostei","Cypriniformes","Cobitidae",6,9.257052353,0.647047044,0.316981095,0,NA,0.756489441,0.110516237,0.120000091,1.77136326,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acanthopsoides delphax"
"36",26859,"Teleostei","Cypriniformes","Cobitidae",6,6.673514668,0.562115093,0.293550176,0,0.212383425,0.646188786,0.177235518,0.130541965,2.515735627,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acanthopsoides gracilentus"
"37",26913,"Teleostei","Cypriniformes","Cobitidae",5.4,10.97668768,0.700859027,0.30586268,0.384711055,0.313063152,0.735089952,0.196578354,0.122604794,1.712172749,"Drawing","Fowler H W   (1934)  Zoological results of the third De Schauensee Siamese Expedition. Part I.--Fishes. Proceedings of the Academy of Natural Sciences of Philadelphia 86: 67-163.","Acanthopsoides gracilis"
"38",26860,"Teleostei","Cypriniformes","Cobitidae",6,8.214958143,0.561227665,0.302013157,0.11817351,0.492132749,0.67540888,0.181065452,0.140098683,2.162856364,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acanthopsoides hapalias"
"39",23006,"Teleostei","Cypriniformes","Cobitidae",4.5,5.926408336,0.447645718,0.299988848,0.102194725,0.421657187,0.58397916,0.158046239,0.111815385,3.073598538,"Photograph","Unpublished","Acanthopsoides molobrion"
"40",46831,"Teleostei","Cypriniformes","Cyprinidae",12,2.484129505,0.447863016,0.397257276,0.447863016,0.349245022,0.356962447,0.244762346,0.156571141,2.335774254,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acanthorhodeus chankaensis"
"41",23015,"Teleostei","Cypriniformes","Cobitidae",30,8.654389123,0.736878291,0.222941534,0,0.193129062,0.857637346,0.037578324,0.117768556,2.644129769,"Photograph","Unpublished","Acantopsis dialuzona"
"42",23017,"Teleostei","Cypriniformes","Cobitidae",10,9.981913803,0.713015739,0.366708651,0,NA,0.722537815,0,0.121468097,3.668771597,"Photograph","Unpublished","Acantopsis octoactinotos"
"43",11272,"Teleostei","Cypriniformes","Cyprinidae",61,3.446910077,0.452176684,0.412478911,0.371265729,0.499758978,0.399107803,0.209347626,0.182665071,2.756790224,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acapoeta tanganicae"
"44",12258,"Teleostei","Perciformes","Cichlidae",13.4,2.879540602,0.575777121,0.26662963,0.360308198,0.253437037,0.674996625,0.343493283,NA,3.442655738,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acarichthys heckelii"
"45",12260,"Teleostei","Perciformes","Cichlidae",15.4,2.248830964,0.526075829,0.51282092,0.393415482,0.598044823,0.596625592,0.450240126,0.332971317,1.786105258,"Photograph","http://www.wikipeixes.com.br/","Acaronia nassa"
"46",46568,"Teleostei","Perciformes","Cichlidae",12.2,2.143874428,0.556801309,0.418181818,0.477258265,0.562430303,0.624981061,0.393946396,0.339300353,1.226804124,"Photograph","Unpublished","Acaronia vultuosa"
"47",4894,"Teleostei","Perciformes","Gobiidae",13,4.575434852,0.649933138,0.288891454,0.472140817,0.512767243,0.716583502,0.558642165,0.193755256,1.772715765,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acentrogobius caninus"
"48",54133,"Teleostei","Perciformes","Gobiidae",11,4.270149993,0.626436563,0.172619466,0.416512607,0.619424086,0.677419047,0.705750062,0.188573558,1.175156544,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acentrogobius chlorostigmatoides"
"49",7228,"Teleostei","Perciformes","Gobiidae",18,4.443006873,0.673699385,0.3858875,0.37192413,0.4529375,0.725334107,0.547364317,0.214618488,2.073493837,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acentrogobius nebulosus"
"50",60013,"Teleostei","Perciformes","Gobiidae",7,6.26520878,0.687174098,0.428558976,0.619804088,0.456990106,0.927455974,0.587048789,0.219744723,1.516027514,"Drawing","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acentrogobius pellidebilis"
"51",15776,"Teleostei","Perciformes","Gobiidae",16.5,4.719372036,0.71907903,0.348982422,0.516493266,0.390433139,0.781807725,0.650669641,0.203615076,2.246080406,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acentrogobius viridipunctatus"
"52",47798,"Teleostei","Siluriformes","Heptapteridae",11,7.548666872,0.584100383,0.200088039,0.407296534,NA,0.6991299,0.522130207,0.067995493,1.661134904,"Photograph","Unpublished","Acentronichthys leptos"
"53",57630,"Teleostei","Siluriformes","Loricariidae",6.3,11.30526842,0.473684211,0.38176998,0,0,0.800068421,0,0.092347722,NA,"Photograph","https://www.planetcatfish.com/","Acestridium dichromum"
"54",50557,"Teleostei","Siluriformes","Loricariidae",7,17.03136719,0.484625,0.433884492,0,0,0.828273438,0,0.078853586,NA,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Acestridium discus"
"55",57632,"Teleostei","Siluriformes","Loricariidae",7,17.17460317,0.647047619,0.446428571,0,0,0.888888889,0,0.075808226,4.4375,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Acestridium martini"
"56",64041,"Teleostei","Siluriformes","Loricariidae",5.55,13.93615597,0.740954698,0.269632277,0,0,0.916903848,0.3990039,0.087489431,2.680793269,"Photograph","Unpublished","Acestridium triplax"
"57",52917,"Teleostei","Characiformes","Characidae",20,3.655639218,0.59058452,0.453841417,0.59058452,0.809114151,0.613207763,0.207717307,NA,3.30980285,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acestrocephalus anomalus"
"58",51805,"Teleostei","Characiformes","Characidae",14,3.597270369,0.509883579,0.518419326,0.481697541,1.079619021,0.473245088,0.163374938,0.142516473,3.442845499,"Photograph","University of Louisiana at Lafayette (http://www.ucs.louisiana.edu/)","Acestrocephalus boehlkei"
"59",63995,"Teleostei","Characiformes","Characidae",6.05,3.574136318,0.539919849,0.517730496,0.501897324,1.270035461,0.536117596,0.178705865,0.173846948,3.845238095,"Photograph","Menezes N A (2006). Description of five new species of Acestrocephalus Eigenmann and redescription of A. sardina and A. boehlkei (Characiformes: Characidae). Neotropical Ichthyology 4: 385-400.","Acestrocephalus pallidus"
"60",53309,"Teleostei","Characiformes","Characidae",13.5,3.413600884,0.646407984,0.486223266,0.624307604,1.042382421,0.575257427,0.19338537,0.144647124,3.764635385,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acestrocephalus sardina"
"61",51076,"Teleostei","Characiformes","Acestrorhynchidae",23.3,3.641088049,0.599980973,0.392471558,0.547076918,1.321887225,0.573509125,0.202942902,0.170555126,3.940021285,"Drawing","Unpublished","Acestrorhynchus altus"
"62",52499,"Teleostei","Characiformes","Acestrorhynchidae",16.5,4.779245455,0.531390909,0.450140633,0.531390909,1.198472658,0.555927273,0.180690909,0.093400061,4.478528182,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acestrorhynchus britskii"
"63",23498,"Teleostei","Characiformes","Acestrorhynchidae",30,4.776882734,0.639142277,0.401410907,0.575369574,1.041610679,0.690914691,0.19067809,0.174625321,3.745040918,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acestrorhynchus falcatus"
"64",13123,"Teleostei","Characiformes","Acestrorhynchidae",45,5.868843224,0.682197042,0.458820602,0.644068882,1.553815804,0.72038922,0.17394533,0.133662459,3.679354055,"Drawing","http://www.wikipeixes.com.br/","Acestrorhynchus falcirostris"
"65",51808,"Teleostei","Characiformes","Acestrorhynchidae",11,6.15980447,0.643040081,0.444174921,0.53566739,1.451435213,0.771772904,0.166577829,0.145080476,4.641080097,"Photograph","Unpublished","Acestrorhynchus grandoculis"
"66",27261,"Teleostei","Characiformes","Acestrorhynchidae",40.8,5.111346232,0.561279459,0.458714782,0.503254776,1.562371618,0.508803055,0.206447617,0.080448178,4.515678314,"Photograph","http://www.wikipeixes.com.br/","Acestrorhynchus heterolepis"
"67",52522,"Teleostei","Characiformes","Acestrorhynchidae",10.1,6.408764927,0.559917711,0.533989079,0.509978772,1.552650717,0.66494275,0.155045939,0.131899781,4.295994455,"Photograph","http://www.wikipeixes.com.br/","Acestrorhynchus isalineae"
"68",51077,"Teleostei","Characiformes","Acestrorhynchidae",27,4.289617918,0.616108251,0.44198177,0.560704125,1.171920638,0.548239631,0.193728844,0.168093255,4.340981595,"Drawing","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acestrorhynchus lacustris"
"69",52523,"Teleostei","Characiformes","Acestrorhynchidae",8,6.606775281,0.620314607,0.515625,0.620314607,1.762578125,0.719101124,0.219269663,NA,3.777383178,"Drawing","Unpublished","Acestrorhynchus maculipinna"
"70",12336,"Teleostei","Characiformes","Acestrorhynchidae",37,5.163057152,0.541481721,0.428250256,0.507401785,0.989978058,0.675996305,0.146896408,0.149898061,4.271326651,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acestrorhynchus microlepis"
"71",51809,"Teleostei","Characiformes","Acestrorhynchidae",6.3,6.056471209,0.677164761,0.529016869,0.620429844,1.491270349,0.765996722,0.215223493,0.125331227,3.637711647,"Drawing","Unpublished","Acestrorhynchus minimus"
"72",51815,"Teleostei","Characiformes","Acestrorhynchidae",7,6.599681021,0.552250979,0.556036124,0.467685225,1.865268484,0.666267943,0.208949543,NA,4.188435544,"Photograph","Unpublished","Acestrorhynchus nasutus"
"73",52503,"Teleostei","Characiformes","Acestrorhynchidae",35.2,4.178191439,0.556195819,0.454465121,0.506526585,1.225987511,0.517677121,0.202195925,0.182729549,3.95635534,"Photograph","Ota, R. R., Deprá, G. D. C., Graça, W. J. D., & Pavanelli, C. S. (2018). Peixes da planície de inundaçao do alto rio Paraná e áreas adjacentes: revised, annotated and updated. Neotropical Ichthyology 16 (2).","Acestrorhynchus pantaneiro"
"74",11926,"Teleostei","Cypriniformes","Cyprinidae",16,2.790789916,0.461191984,0.509808853,0.390272786,0.351239013,0.390660633,0.23725404,0.190268479,2.529955512,"Photograph","All Catfish Species Inventory, US National Science Foundation's Biotic Surveys & Inventories Program (http://silurus.acnatsci.org/)","Acheilognathus asmussii"
"75",54928,"Teleostei","Cypriniformes","Cyprinidae",8.4,2.557991824,0.449254376,0.454841222,0.411247865,0.277990531,0.386769384,0.260641518,0.173813187,2.202616084,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus barbatulus"
"76",55891,"Teleostei","Cypriniformes","Cyprinidae",9,2.436619634,0.501333694,0.438892065,0.442980706,0.401196646,0.394857692,0.271430972,0.199784801,2.156546192,"Drawing","Nichols. J. T.   (1926) Some Chinese fresh-water fishes. XV. Two apparently undescribed catfishes from Fukien. XVI. Concerning gudgeons related to Pseudogobio. and two new species of it. XVII. Two new Rhodeins. American Museum Novitates 214: 1-7.","Acheilognathus barbatus"
"77",60403,"Teleostei","Cypriniformes","Cyprinidae",NA,2.70403467,0.475104523,0.405940594,0.437943087,0.289168317,0.417265712,0.309850776,0.178339142,2.2667375,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus brevicaudatus"
"78",11928,"Teleostei","Cypriniformes","Cyprinidae",6,3.548944381,0.4029393,0.375581068,0.352457716,0.379241834,0.493438012,0.256091194,0.155604438,3.111668478,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acheilognathus cyanostigma"
"79",48458,"Teleostei","Cypriniformes","Cyprinidae",5.2,2.334110939,0.58001728,0.419712109,0.511611572,0.250250636,0.410910698,0.327352138,0.182400094,2.185346768,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acheilognathus deignani"
"80",9525,"Teleostei","Cypriniformes","Cyprinidae",19.8,3.209897849,0.451612903,0.535353535,0.483870968,0.407181818,0.532258065,0.231182796,0.170842538,2.457864407,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus elongatus"
"81",54711,"Teleostei","Cypriniformes","Cyprinidae",5.6,2.813113481,0.484615692,0.496580275,0.400668555,0.303225485,0.457428597,0.240095343,0.152793355,2.552130937,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus gracilis"
"82",25606,"Teleostei","Cypriniformes","Cyprinidae",NA,2.643480397,0.480380336,0.471006659,0.426781255,0.287397739,0.428169803,0.362530928,0.156641455,2.505352842,"Drawing","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acheilognathus hondae"
"83",55893,"Teleostei","Cypriniformes","Cyprinidae",16.5,1.826633832,0.448990143,0.431372549,0.435384793,0.266696078,0.346936415,0.292535425,0.193369507,2.210461446,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus hypselonotus"
"84",55887,"Teleostei","Cypriniformes","Cyprinidae",8,3.119896029,0.452857453,0.417496235,0.450293351,0.267332182,0.471055075,0.20288906,0.159564756,2.475108278,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus imberbis"
"85",9528,"Teleostei","Cypriniformes","Cyprinidae",8,2.193321672,0.48331459,0.412666066,0.445708659,0.339733573,0.353303279,0.322082787,0.187636678,2.762354594,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acheilognathus longipinnis"
"86",54380,"Teleostei","Cypriniformes","Cyprinidae",28,2.327257833,0.499535186,0.388212831,0.476862832,0.270241895,0.348402881,0.274247454,0.159221184,2.228769841,"Photograph","National Fisheries Science Institute, Korea (http://www.nfrdi.re.kr/)","Acheilognathus macropterus"
"87",59969,"Teleostei","Cypriniformes","Cyprinidae",10.04,2.913050631,0.465449098,0.472928111,0.417558666,0.131098734,0.31626865,0.264828499,0.168563526,2.142988081,"Photograph","National Museum of Korea (http://www.naris.go.kr)","Acheilognathus majusculus"
"88",25817,"Teleostei","Cypriniformes","Cyprinidae",NA,3.144339338,0.438593413,0.37037037,0.298243521,0.294903704,0.473680886,0.238594817,0.16867732,3,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acheilognathus melanogaster"
"89",56321,"Teleostei","Cypriniformes","Cyprinidae",11.9,2.966853713,0.430719631,0.483877378,0.358876998,0.31803234,0.410051439,0.249351024,0.1835857,2.360908743,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus meridianus"
"90",55890,"Teleostei","Cypriniformes","Cyprinidae",7.22,2.789689548,0.507612617,0.459574668,0.389588525,0.165804348,0.387013629,0.325670205,0.15106846,2.246593718,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus omeiensis"
"91",55892,"Teleostei","Cypriniformes","Cyprinidae",9.5,2.952991861,0.432908285,0.372243364,0.347278811,0.314439017,0.443571185,0.248990109,0.147196821,2.477228731,"Drawing","Wu, X. (1964) The Cyprinid Fishes of China. (In Chinese).
Chu, X., Chen, Y. (1989) The Fishes of Yunnan, China, Part I. Science Press, Beijing. (In Chinese).
Chu, X., Chen, Y. (1990) The Fishes of Yunnan, China, Part II. Science Press, Beijing. (In Chinese).
Ding, R. (1994) The Fishes of Sichuan, China. Sichuan Sciences and Technology Press, Chengdu. (In Chinese).","Acheilognathus polylepis"
"92",22891,"Teleostei","Cypriniformes","Cyprinidae",NA,2.527169928,0.490992605,0.414078989,0.441260514,0.244472396,0.378906732,0.257149781,0.152380793,2.574168425,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acheilognathus rhombeus"
"93",22892,"Teleostei","Cypriniformes","Cyprinidae",8,2.973469382,0.443563368,0.395898303,0.393345001,0.402533784,0.465281902,0.250076391,0.162410672,2.91243561,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acheilognathus tabira"
"94",54709,"Teleostei","Cypriniformes","Cyprinidae",9.2,2.312155406,0.44103886,0.400000711,0.34262337,0.24133882,0.367250812,0.243506789,0.167998349,2.4691875,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acheilognathus tonkinensis"
"95",22897,"Teleostei","Cypriniformes","Cyprinidae",NA,2.903890937,0.447715664,0.471428571,0.414714927,0.260138757,0.456100577,0.261350417,0.200649912,2.982692385,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Acheilognathus typus"
"96",25607,"Teleostei","Cypriniformes","Cyprinidae",16,3.083979548,0.528958573,0.48717339,0.456764967,0.273848822,0.449626737,0.27259863,0.151371844,2.401559594,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Acheilognathus yamatsutae"
"97",25162,"Teleostei","Pleuronectiformes","Soleidae",8,NA,NA,NA,NA,NA,NA,NA,NA,3.55,"Photograph","Unpublished","Achiroides leucorhynchos"
"98",25164,"Teleostei","Pleuronectiformes","Soleidae",14,NA,NA,NA,NA,NA,NA,NA,NA,1.630511966,"Photograph","Kano Y, Adnan MSB, Grudpan C, Grudpan J, Magtoon W, Musikasinthorn P, Natori Y, Ottomanski S, Praxaysonbath B, Phongsa K, Rangsiruji A, Shibukawa K, Shimatani Y, So N, Suvarnaraksha A, Thach P, Thanh PN, Tran DD, Utsugi K, Yamashita T (2013) An online database on freshwater fish diversity and distribution in Mainland Southeast Asia. (http://ffish.asia)","Achiroides melanorhynchus"
"99",7572,"Teleostei","Pleuronectiformes","Achiridae",37,NA,NA,NA,NA,NA,NA,NA,NA,1.261184417,"Photograph","Froese, R. and D. Pauly. Editors. 2021. FishBase. (www.fishbase.org)","Achirus achirus"
