"","Site","Country","HydroBasin","taxnovel","funcnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"1470","G8315","FRA",2080020590,FALSE,FALSE,0,144,0.631578947368421,-0.628725127981843,-0.0465756215929189
"1471","G8316","FRA",2080020590,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"1472","G8317","FRA",2080020590,TRUE,FALSE,0,144,0.631578947368421,-0.628725127981843,-0.0465756215929189
"1473","G8318","FRA",2080020330,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1474","G8320","FRA",2080020590,FALSE,FALSE,0,169,0.684210526315789,-0.356207433769694,0.107429255581145
"1475","G8321","FRA",2080020590,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1476","G8322","FRA",2080020590,FALSE,FALSE,0,81,0.9,0.761115112500115,-0.43466791207156
"1477","G8325","FRA",2080020330,FALSE,FALSE,0,169,0.722222222222222,-0.15938909906092,0.107429255581145
"1478","G8327","FRA",2080020330,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"1479","G8328","FRA",2080020330,FALSE,FALSE,0,121,0.733333333333333,-0.101857585838355,-0.188260108593058
"1480","G8343","FRA",2080020590,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1481","G8349","FRA",2080023010,FALSE,FALSE,0,144,0.6,-0.792235744509132,-0.0465756215929189
"1482","G8385","FRA",2080020590,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"1483","G8387","FRA",2080020590,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"1484","G8389","FRA",2080022770,TRUE,FALSE,0,61,0.924242424242424,0.88663841407662,-0.557871813810811
"1485","G8390","FRA",2080020590,FALSE,FALSE,0,169,0.8125,0.308054445872418,0.107429255581145
"1486","G8392","FRA",2080022770,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"1487","G8393","FRA",2080022970,FALSE,FALSE,0,49,0.636363636363636,-0.603950792144374,-0.631794154854362
"1488","G8396","FRA",2080020590,FALSE,FALSE,0,81,0.473684210526316,-1.44627821061829,-0.43466791207156
"1489","G8397","FRA",2080022540,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1490","G8398","FRA",2080022460,FALSE,FALSE,0,121,0.578947368421053,-0.901242822193991,-0.188260108593058
"1491","G8400","FRA",2080022460,FALSE,FALSE,0,25,0.3125,-2.28086364914299,-0.779638836941463
"1492","G8402","FRA",2080022770,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"1493","G8404","FRA",2080022770,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"1494","G8410","FRA",2080022470,FALSE,FALSE,0,36,0.666666666666667,-0.447046665173744,-0.711876690984875
"1495","G8412","FRA",2080020590,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1496","G8416","FRA",2080022770,FALSE,FALSE,0,25,0.5,-1.31001936351221,-0.779638836941463
"1497","G8425","FRA",2080020590,TRUE,TRUE,0,196,0.777777777777778,0.128268467051904,0.273754522929134
"1498","G8427","FRA",2080020590,FALSE,FALSE,0,225,0.833333333333333,0.415926033164727,0.452400180451048
"1499","G8434","FRA",2080021030,FALSE,FALSE,0,100,0.666666666666667,-0.447046665173744,-0.317624205419271
"1500","G8435","FRA",2080021030,FALSE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"1501","G8436","FRA",2080021030,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"1502","G8437","FRA",2080021030,FALSE,FALSE,0,64,0.571428571428571,-0.940173921367155,-0.539391228549923
"1503","G8438","FRA",2080021030,TRUE,FALSE,0,196,0.736842105263158,-0.0836897395575455,0.273754522929134
"1504","G8439","FRA",2080021030,FALSE,FALSE,0,400,0.952380952380952,1.03233510340649,1.5304343206695
"1505","G8440","FRA",2080021030,FALSE,FALSE,0,196,0.666666666666667,-0.447046665173744,0.273754522929134
"1506","G8441","FRA",2080021030,FALSE,FALSE,0,256,0.941176470588235,0.974320132089619,0.643366228146887
"1507","G8442","FRA",2080021030,FALSE,FALSE,0,169,0.928571428571429,0.909053289358139,0.107429255581145
"1508","G8443","FRA",2080021030,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1509","G8444","FRA",2080021030,FALSE,FALSE,0,36,0.545454545454545,-1.07466317305627,-0.711876690984875
"1510","G8445","FRA",2080020830,FALSE,FALSE,0,49,0.411764705882353,-1.76688726263258,-0.631794154854362
"1511","G8447","FRA",2080020790,FALSE,FALSE,0,81,0.75,-0.0155603160045082,-0.43466791207156
"1512","G8449","FRA",2080020910,TRUE,FALSE,0,81,0.529411764705882,-1.15773006380542,-0.43466791207156
"1513","G8451","FRA",2080020840,TRUE,FALSE,0,64,0.470588235294118,-1.462308663219,-0.539391228549923
"1514","G8453","FRA",2080021030,FALSE,FALSE,0,144,0.705882352941177,-0.243994265564691,-0.0465756215929189
"1515","G8454","FRA",2080021030,FALSE,FALSE,0,289,0.944444444444444,0.991241165390374,0.846652666016651
"1516","G8455","FRA",2080021030,FALSE,FALSE,0,169,0.866666666666667,0.588520572832421,0.107429255581145
"1517","G8457","FRA",2080021030,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"1518","G8459","FRA",2080023010,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1519","G8461","FRA",2080021110,FALSE,FALSE,0,49,0.5,-1.31001936351221,-0.631794154854362
"1520","G8462","FRA",2080021030,FALSE,FALSE,0,36,0.545454545454545,-1.07466317305627,-0.711876690984875
"1521","G8463","FRA",2080021030,FALSE,FALSE,0,144,0.857142857142857,0.53920784721308,-0.0465756215929189
"1522","G8464","FRA",2080021030,TRUE,FALSE,0,121,0.578947368421053,-0.901242822193991,-0.188260108593058
"1523","G8466","FRA",2080021030,FALSE,FALSE,0,169,0.8125,0.308054445872418,0.107429255581145
"1524","G8467","FRA",2080021030,TRUE,FALSE,0,144,0.666666666666667,-0.447046665173744,-0.0465756215929189
"1525","G8468","FRA",2080021030,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1526","G8478","FRA",2080021030,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1527","G8500","FRA",2080020330,TRUE,FALSE,0,289,0.894736842105263,0.7338633430789,0.846652666016651
"1528","G8503","FRA",2080020330,TRUE,FALSE,0,25,0.454545454545455,-1.54537555396816,-0.779638836941463
"1529","G8507","FRA",2080020330,FALSE,TRUE,0,361,1,1.2788987315032,1.29018671227796
"1530","G8508","FRA",2080020330,FALSE,FALSE,0,169,0.928571428571429,0.909053289358139,0.107429255581145
"1531","G8509","FRA",2080020330,FALSE,FALSE,0,289,0.894736842105263,0.7338633430789,0.846652666016651
"1532","G8510","FRA",2080020330,FALSE,TRUE,0,100,1,1.2788987315032,-0.317624205419271
"1533","G8513","FRA",2080022380,FALSE,FALSE,0,117,0.660504201680672,-0.478954899398023,-0.212900888940908
"1534","G8514","FRA",2080022380,FALSE,FALSE,0,49,0.7,-0.27445212550605,-0.631794154854362
"1535","G8515","FRA",2080022150,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"1536","G8517","FRA",2080022150,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1537","G8518","FRA",2080022150,FALSE,FALSE,0,81,0.6,-0.792235744509132,-0.43466791207156
"1538","G8519","FRA",2080022150,FALSE,FALSE,0,64,0.571428571428571,-0.940173921367155,-0.539391228549923
"1539","G8521","FRA",2080022150,FALSE,FALSE,0,85,0.565850815850816,-0.969054626056804,-0.41002713172371
"1540","G8522","FRA",2080022150,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1541","G8525","FRA",2080022150,FALSE,FALSE,0,36,0.6,-0.792235744509132,-0.711876690984875
"1542","G8526","FRA",2080022150,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1543","G8528","FRA",2080022150,FALSE,FALSE,0,100,0.588235294117647,-0.853151464391847,-0.317624205419271
"1544","G8553","FRA",2080023010,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1545","G8554","FRA",2080020730,FALSE,FALSE,0,256,0.842105263157895,0.461345648866752,0.643366228146887
"1546","G8556","FRA",2080021030,FALSE,FALSE,0,196,0.777777777777778,0.128268467051904,0.273754522929134
"1547","G8557","FRA",2080021030,TRUE,FALSE,0,289,0.944444444444444,0.991241165390374,0.846652666016651
"1548","G8558","FRA",2080021030,TRUE,FALSE,0,169,0.722222222222222,-0.15938909906092,0.107429255581145
"1549","G8560","FRA",2080021030,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1550","G8561","FRA",2080021030,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1551","G8567","FRA",2080020730,FALSE,FALSE,0,50,0.8125,0.308054445872418,-0.625633959767399
"1552","G8568","FRA",2080020790,FALSE,FALSE,0,61,0.742424242424242,-0.0547863477471659,-0.557871813810811
"1553","G8569","FRA",2080021030,FALSE,FALSE,0,50,0.8125,0.308054445872418,-0.625633959767399
"1554","G8570","FRA",2080020790,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1555","G8571","FRA",2080021030,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1556","G8572","FRA",2080021030,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1557","G8574","FRA",2080020770,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1558","G8575","FRA",2080020730,FALSE,FALSE,0,225,0.882352941176471,0.669741532676042,0.452400180451048
"1559","G8576","FRA",2080021030,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"1560","G8577","FRA",2080020730,FALSE,FALSE,0,36,0.857142857142857,0.53920784721308,-0.711876690984875
"1561","G8578","FRA",2080020730,FALSE,TRUE,0,49,1,1.2788987315032,-0.631794154854362
"1562","G8581","FRA",2080021030,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"1563","G8612","FRA",2080020590,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1564","G8614","FRA",2080016510,FALSE,FALSE,0,289,0.894736842105263,0.7338633430789,0.846652666016651
"1565","G8619","FRA",2080016290,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"1566","G8626","FRA",2080016510,FALSE,FALSE,0,256,0.888888888888889,0.70358359927755,0.643366228146887
"1567","G8627","FRA",2080016510,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"1568","G8628","FRA",2080016460,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1569","G8630","FRA",2080016510,FALSE,FALSE,0,64,0.727272727272727,-0.133238411232481,-0.539391228549923
"1570","G8631","FRA",2080016510,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"1571","G8633","FRA",2080016510,FALSE,FALSE,0,49,0.777777777777778,0.128268467051904,-0.631794154854362
"1572","G8636","FRA",2080016510,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"1573","G8642","FRA",2080016510,FALSE,FALSE,0,144,0.571428571428571,-0.940173921367155,-0.0465756215929189
"1574","G8643","FRA",2080016510,FALSE,FALSE,0,36,0.461538461538462,-1.50916690928263,-0.711876690984875
"1575","G8645","FRA",2080016510,FALSE,FALSE,0,25,0.454545454545455,-1.54537555396816,-0.779638836941463
"1576","G8647","FRA",2080016400,FALSE,FALSE,0,130,0.799107142857143,0.23870842547022,-0.132818352810395
"1577","G8648","FRA",2080016350,FALSE,FALSE,0,113,0.882407407407407,0.670023549897721,-0.237541669288758
"1578","G8649","FRA",2080016350,FALSE,FALSE,0,98,0.888888888888889,0.70358359927755,-0.329944595593196
"1579","G8653","FRA",2080016350,FALSE,FALSE,0,81,0.9,0.761115112500115,-0.43466791207156
"1580","G8662","FRA",2080016510,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1581","G8674","FRA",2080016510,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1582","G8677","FRA",2080021030,FALSE,FALSE,0,121,0.647058823529412,-0.548572864978269,-0.188260108593058
"1583","G8680","FRA",2080016510,FALSE,FALSE,0,81,0.5625,-0.986404601635287,-0.43466791207156
"1584","G8688","FRA",2080016510,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1585","G8690","FRA",2080021030,FALSE,FALSE,0,100,0.555555555555556,-1.02236179739939,-0.317624205419271
"1586","G8692","FRA",2080016510,FALSE,FALSE,0,36,0.352941176470588,-2.07146586204616,-0.711876690984875
"1587","G8694","FRA",2080016510,FALSE,FALSE,0,36,0.375,-1.95724888726607,-0.711876690984875
"1588","G8696","FRA",2080016510,FALSE,FALSE,0,289,1,1.2788987315032,0.846652666016651
"1589","G8697","FRA",2080016510,FALSE,FALSE,0,289,1,1.2788987315032,0.846652666016651
"1590","G8701","FRA",2080016510,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1591","G8702","FRA",2080016510,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1592","G8703","FRA",2080016510,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1593","G8708","FRA",2080016510,FALSE,FALSE,0,196,1,1.2788987315032,0.273754522929134
"1594","G8715","FRA",2080016510,FALSE,FALSE,0,81,0.529411764705882,-1.15773006380542,-0.43466791207156
"1595","G8716","FRA",2080021030,FALSE,FALSE,0,36,0.375,-1.95724888726607,-0.711876690984875
"1596","G8718","FRA",2080021030,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1597","G8722","FRA",2080016510,FALSE,FALSE,0,196,1,1.2788987315032,0.273754522929134
"1598","G8724","FRA",2080023010,TRUE,FALSE,0,401,0.626152832674572,-0.656820661014913,1.53659451575646
"1599","G8725","FRA",2080016510,FALSE,FALSE,0,49,0.636363636363636,-0.603950792144374,-0.631794154854362
"1600","G8726","FRA",2080016510,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1601","G8813","FRA",2080016510,FALSE,FALSE,0,36,1,1.2788987315032,-0.711876690984875
"1602","G8933","BRA",6080016970,FALSE,FALSE,0,144,0.923076923076923,0.880603639962365,-0.0465756215929189
"1603","G8974","USA",7080013550,FALSE,FALSE,0,196,1,1.2788987315032,0.273754522929134
"1604","G8975","USA",7080013550,TRUE,TRUE,0,196,1,1.2788987315032,0.273754522929134
"1605","G8976","USA",7080013550,FALSE,FALSE,0,169,0.928571428571429,0.909053289358139,0.107429255581145
"1606","G9014","CAN",7080034520,TRUE,TRUE,0,533,0.967016491754123,1.10811552883352,2.34974026723551
"1607","G9065","CAN",7080034520,FALSE,FALSE,0,89,0.935897435897436,0.94698615521917,-0.385386351375859
"1608","G9066","CAN",7080034520,FALSE,FALSE,0,146,0.509633458646617,-1.2601388926966,-0.0342552314189938
"1609","G9067","CAN",7080034520,TRUE,FALSE,0,192,0.888888888888889,0.70358359927755,0.249113742581284
"1610","G9068","CAN",7080034520,FALSE,FALSE,0,226,0.965811965811966,1.10187869081838,0.458560375538011
"1611","G9128","SWE",2080032600,FALSE,FALSE,0,529,0.92,0.864671836300732,2.32509948688766
"1612","G9152","SWE",2080031490,FALSE,FALSE,0,100,0.769230769230769,0.0840134568807002,-0.317624205419271
"1613","G9162","SWE",2080031490,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"1614","G9163","SWE",2080032650,FALSE,FALSE,0,196,0.933333333333333,0.933709652167809,0.273754522929134
"1615","G9166","SWE",2080031490,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"1616","G9168","SWE",2080031490,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"1617","G9171","SWE",2080031490,FALSE,FALSE,0,25,0.357142857142857,-2.04971024780233,-0.779638836941463
"1618","G9177","SWE",2080032650,FALSE,FALSE,0,121,0.785714285714286,0.169362405068021,-0.188260108593058
"1619","G9190","SWE",2080031490,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"1620","G9196","SWE",2080032600,FALSE,FALSE,0,576,0.888888888888889,0.70358359927755,2.6146286559749
"1621","G9202","SWE",2080031490,FALSE,FALSE,0,64,0.727272727272727,-0.133238411232481,-0.539391228549923
"1622","G9206","SWE",2080031490,FALSE,FALSE,0,225,0.714285714285714,-0.200483037077037,0.452400180451048
"1623","G9210","SWE",2080032410,FALSE,FALSE,0,36,0.666666666666667,-0.447046665173744,-0.711876690984875
"1624","G9260","SWE",2080031310,FALSE,FALSE,0,121,1,1.2788987315032,-0.188260108593058
"1625","G9261","SWE",2080031310,FALSE,FALSE,0,121,1,1.2788987315032,-0.188260108593058
"1626","G9262","SWE",2080031310,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"1627","G9275","SWE",2080031310,FALSE,FALSE,0,225,1,1.2788987315032,0.452400180451048
"1628","G9276","SWE",2080031310,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"1629","G9278","SWE",2080031310,FALSE,FALSE,0,225,1,1.2788987315032,0.452400180451048
"1630","G9296","SWE",2080031490,FALSE,FALSE,0,100,0.588235294117647,-0.853151464391847,-0.317624205419271
"1631","G9298","SWE",2080031490,FALSE,FALSE,0,81,0.529411764705882,-1.15773006380542,-0.43466791207156
"1632","G9310","SWE",2080031410,TRUE,FALSE,0,100,0.909090909090909,0.808186350591304,-0.317624205419271
"1633","G9312","SWE",2080031410,FALSE,FALSE,0,466,0.634558989397699,-0.613294958514834,1.93700719640902
"1634","G9313","SWE",2080031410,FALSE,FALSE,0,81,0.5625,-0.986404601635287,-0.43466791207156
"1635","G9314","SWE",2080031410,FALSE,FALSE,0,25,0.833333333333333,0.415926033164727,-0.779638836941463
"1636","G9326","SWE",2080031410,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"1637","G9327","SWE",2080031410,FALSE,FALSE,0,361,0.633333333333333,-0.619641204841438,1.29018671227796
"1638","G9329","SWE",2080031410,FALSE,FALSE,0,281,0.746031746031746,-0.0361072850125669,0.797371105320951
"1639","G9333","SWE",2080031410,FALSE,FALSE,0,49,1,1.2788987315032,-0.631794154854362
"1640","G934","CIV",1080023890,FALSE,FALSE,0,169,0.928571428571429,0.909053289358139,0.107429255581145
"1641","G9345","SWE",2080031490,FALSE,FALSE,0,36,0.75,-0.0155603160045082,-0.711876690984875
"1642","G9346","SWE",2080031410,FALSE,FALSE,0,121,1,1.2788987315032,-0.188260108593058
"1643","G935","CIV",1080023890,FALSE,FALSE,0,244,0.812834224598931,0.309785006096359,0.569443887103337
"1644","G9357","SWE",2080031070,FALSE,FALSE,0,81,0.5625,-0.986404601635287,-0.43466791207156
"1645","G9358","SWE",2080031070,FALSE,FALSE,0,64,0.533333333333333,-1.13742482384452,-0.539391228549923
"1646","G936","CIV",1080023950,TRUE,FALSE,0,425,0.967545638945233,1.1108553663095,1.68443919784356
"1647","G9363","SWE",2080031160,FALSE,FALSE,0,64,0.421052631578947,-1.71879590483044,-0.539391228549923
"1648","G9364","SWE",2080031160,FALSE,FALSE,0,36,0.333333333333333,-2.17299206185068,-0.711876690984875
"1649","G9365","SWE",2080031160,TRUE,FALSE,0,121,0.478260869565217,-1.42258101981723,-0.188260108593058
"1650","G9366","SWE",2080031160,FALSE,FALSE,0,144,0.5,-1.31001936351221,-0.0465756215929189
"1651","G9367","SWE",2080031160,FALSE,FALSE,0,100,0.476190476190476,-1.43330117756057,-0.317624205419271
"1652","G937","CIV",1080024070,TRUE,FALSE,0,85,1,1.2788987315032,-0.41002713172371
"1653","G9378","SWE",2080031210,FALSE,FALSE,0,100,0.588235294117647,-0.853151464391847,-0.317624205419271
"1654","G9379","SWE",2080031210,FALSE,FALSE,0,81,0.5,-1.31001936351221,-0.43466791207156
"1655","G9382","SWE",2080031160,FALSE,FALSE,0,36,0.375,-1.95724888726607,-0.711876690984875
"1656","G9383","SWE",2080031210,FALSE,FALSE,0,36,0.333333333333333,-2.17299206185068,-0.711876690984875
"1657","G9384","SWE",2080031160,FALSE,FALSE,0,36,0.333333333333333,-2.17299206185068,-0.711876690984875
"1658","G9387","SWE",2080031160,FALSE,FALSE,0,144,0.705882352941177,-0.243994265564691,-0.0465756215929189
"1659","G9388","SWE",2080031160,TRUE,FALSE,0,196,0.736842105263158,-0.0836897395575455,0.273754522929134
"1660","G9389","SWE",2080031160,FALSE,FALSE,0,196,0.933333333333333,0.933709652167809,0.273754522929134
"1661","G9390","SWE",2080031160,FALSE,FALSE,0,121,0.916666666666667,0.847412382333962,-0.188260108593058
"1662","G9391","SWE",2080031160,FALSE,FALSE,0,196,0.933333333333333,0.933709652167809,0.273754522929134
"1663","G9392","SWE",2080031210,FALSE,FALSE,0,49,0.636363636363636,-0.603950792144374,-0.631794154854362
"1664","G9393","SWE",2080031210,FALSE,FALSE,0,100,0.769230769230769,0.0840134568807002,-0.317624205419271
"1665","G9396","SWE",2080031210,FALSE,FALSE,0,100,0.833333333333333,0.415926033164727,-0.317624205419271
"1666","G9407","SWE",2080032970,FALSE,FALSE,0,121,0.785714285714286,0.169362405068021,-0.188260108593058
"1667","G9418","SWE",2080031160,FALSE,FALSE,0,49,0.875,0.631669207749345,-0.631794154854362
"1668","G9419","SWE",2080031160,FALSE,FALSE,0,146,0.701923076923077,-0.264494748217529,-0.0342552314189938
"1669","G942","USA",7080047060,FALSE,FALSE,0,486,0.975877192982456,1.15399478832263,2.06021109814827
"1670","G9421","SWE",2080031160,FALSE,FALSE,0,121,0.647058823529412,-0.548572864978269,-0.188260108593058
"1671","G9422","SWE",2080031160,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"1672","G9423","SWE",2080031160,FALSE,FALSE,0,121,0.647058823529412,-0.548572864978269,-0.188260108593058
"1673","G9426","SWE",2080031060,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"1674","G9439","SWE",2080031060,FALSE,FALSE,0,64,0.888888888888889,0.70358359927755,-0.539391228549923
"1675","G9441","SWE",2080031060,FALSE,FALSE,0,25,1,1.2788987315032,-0.779638836941463
"1676","G9443","SWE",2080031060,FALSE,FALSE,0,81,0.45,-1.56891117301375,-0.43466791207156
"1677","G9444","SWE",2080031060,FALSE,FALSE,0,100,0.454545454545455,-1.54537555396816,-0.317624205419271
"1678","G9452","SWE",2080030830,FALSE,FALSE,0,64,0.615384615384615,-0.712576726200965,-0.539391228549923
"1679","G9454","SWE",2080030880,FALSE,FALSE,0,64,0.615384615384615,-0.712576726200965,-0.539391228549923
"1680","G9455","SWE",2080030880,FALSE,FALSE,0,100,0.434782608695652,-1.64770433242727,-0.317624205419271
"1681","G9456","SWE",2080030880,FALSE,FALSE,0,100,0.526315789473684,-1.17376051640614,-0.317624205419271
"1682","G9460","SWE",2080030770,FALSE,FALSE,0,81,0.529411764705882,-1.15773006380542,-0.43466791207156
"1683","G9461","SWE",2080030770,FALSE,FALSE,0,25,0.5,-1.31001936351221,-0.779638836941463
"1684","G9463","SWE",2080030770,FALSE,FALSE,0,49,0.466666666666667,-1.48261390317991,-0.631794154854362
"1685","G9464","SWE",2080030770,FALSE,FALSE,0,121,0.55,-1.05112755401067,-0.188260108593058
"1686","G9466","SWE",2080030760,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"1687","G9468","SWE",2080030710,FALSE,FALSE,0,529,0.821428571428571,0.35428512614055,2.32509948688766
"1688","G9473","SWE",2080030710,FALSE,FALSE,0,100,1,1.2788987315032,-0.317624205419271
"1689","G9475","SWE",2080030710,TRUE,FALSE,0,196,0.933333333333333,0.933709652167809,0.273754522929134
"1690","G9476","SWE",2080030710,TRUE,TRUE,1,441,0.75,-0.0155603160045082,1.78300231923496
"1691","G9477","SWE",2080030710,TRUE,FALSE,0,256,0.727272727272727,-0.133238411232481,0.643366228146887
"1692","G9478","SWE",2080030710,TRUE,FALSE,0,256,0.727272727272727,-0.133238411232481,0.643366228146887
"1693","G9479","SWE",2080030710,TRUE,FALSE,0,441,0.807692307692308,0.283161002651116,1.78300231923496
"1694","G948","USA",7080047060,FALSE,FALSE,0,81,1,1.2788987315032,-0.43466791207156
"1695","G9481","SWE",2080030660,FALSE,FALSE,0,169,0.8125,0.308054445872418,0.107429255581145
"1696","G9484","SWE",2080030710,TRUE,FALSE,0,576,0.923076923076923,0.880603639962365,2.6146286559749
"1697","G9486","SWE",2080030660,FALSE,FALSE,0,121,0.846153846153846,0.482308548421532,-0.188260108593058
"1698","G9487","SWE",2080030760,TRUE,FALSE,0,225,0.882352941176471,0.669741532676042,0.452400180451048
"1699","G9488","SWE",2080030760,FALSE,FALSE,0,361,0.904761904761905,0.785771475309786,1.29018671227796
"1700","G9489","SWE",2080030660,FALSE,FALSE,0,64,1,1.2788987315032,-0.539391228549923
"1701","G949","USA",7080047060,FALSE,FALSE,0,25,0.555555555555556,-1.02236179739939,-0.779638836941463
"1702","G9490","SWE",2080030760,FALSE,FALSE,0,169,0.928571428571429,0.909053289358139,0.107429255581145
"1703","G9492","SWE",2080030660,FALSE,FALSE,0,100,0.909090909090909,0.808186350591304,-0.317624205419271
"1704","G9494","SWE",2080030710,FALSE,FALSE,0,121,0.733333333333333,-0.101857585838355,-0.188260108593058
"1705","G9495","SWE",2080030710,FALSE,FALSE,0,256,0.727272727272727,-0.133238411232481,0.643366228146887
"1706","G9496","SWE",2080030660,FALSE,FALSE,0,25,0.625,-0.662789839758361,-0.779638836941463
"1707","G9498","SWE",2080030710,TRUE,TRUE,1,169,0.565217391304348,-0.97233439459716,0.107429255581145
"1708","G950","USA",7080047060,FALSE,FALSE,0,256,1,1.2788987315032,0.643366228146887
"1709","G9500","SWE",2080030660,FALSE,FALSE,0,576,0.96,1.07178528390196,2.6146286559749
"1710","G9502","SWE",2080030660,FALSE,FALSE,0,100,0.909090909090909,0.808186350591304,-0.317624205419271
"1711","G9503","SWE",2080030710,FALSE,FALSE,0,144,0.923076923076923,0.880603639962365,-0.0465756215929189
"1712","G9504","SWE",2080030710,FALSE,FALSE,0,144,0.923076923076923,0.880603639962365,-0.0465756215929189
"1713","G9505","SWE",2080030660,TRUE,TRUE,1,529,0.958333333333333,1.06315555691858,2.32509948688766
"1714","G9507","SWE",2080030660,TRUE,TRUE,1,529,0.958333333333333,1.06315555691858,2.32509948688766
"1715","G9508","SWE",2080030660,FALSE,FALSE,0,361,0.95,1.02000692200166,1.29018671227796
"1716","G951","USA",7080047060,FALSE,FALSE,0,225,1,1.2788987315032,0.452400180451048
"1717","G9514","SWE",2080030660,FALSE,FALSE,0,49,0.35,-2.08669479201684,-0.631794154854362
"1718","G9515","SWE",2080030660,FALSE,FALSE,0,100,0.909090909090909,0.808186350591304,-0.317624205419271
"1719","G9518","SWE",2080030660,TRUE,FALSE,0,484,0.956521739130435,1.05377541889316,2.04789070797435
"1720","G9522","SWE",2080030660,FALSE,FALSE,0,64,0.727272727272727,-0.133238411232481,-0.539391228549923
"1721","G9523","SWE",2080030660,FALSE,FALSE,0,144,0.8,0.243331493497033,-0.0465756215929189
"1722","G9525","SWE",2080030710,FALSE,FALSE,0,169,0.866666666666667,0.588520572832421,0.107429255581145
"1723","G9526","SWE",2080030710,FALSE,FALSE,0,529,0.92,0.864671836300732,2.32509948688766
"1724","G9527","SWE",2080030660,FALSE,TRUE,0,361,0.826086956521739,0.378405481063054,1.29018671227796
"1725","G9528","SWE",2080030710,FALSE,FALSE,0,169,1,1.2788987315032,0.107429255581145
"1726","G9529","SWE",2080030710,TRUE,TRUE,1,225,0.681818181818182,-0.368594601688428,0.452400180451048
"1727","G9530","SWE",2080030710,FALSE,FALSE,0,576,0.96,1.07178528390196,2.6146286559749
