"","Site","Country","HydroBasin","taxnovel","trophnovel","cooccur","total_bincount","mean_ts_fill","mean_ts_fillS","bincountS"
"1599","G8514","FRA","2080022380",FALSE,FALSE,0,49,0.7,-0.309169634907351,-0.615964062314653
"1600","G8515","FRA","2080022150",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1601","G8517","FRA","2080022150",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1602","G8518","FRA","2080022150",FALSE,FALSE,0,81,0.6,-0.827835280054853,-0.404217425292895
"1603","G8519","FRA","2080022150",FALSE,FALSE,0,64,0.571428571428571,-0.976025464382711,-0.516707826210704
"1604","G8521","FRA","2080022150",FALSE,FALSE,0,85,0.565850815850816,-1.00495536633483,-0.377749095665175
"1605","G8522","FRA","2080022150",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1606","G8525","FRA","2080022150",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"1607","G8526","FRA","2080022150",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1608","G8528","FRA","2080022150",FALSE,FALSE,0,100,0.588235294117647,-0.888854767719265,-0.278492859561226
"1609","G8553","FRA","2080023010",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1610","G8554","FRA","2080020730",FALSE,FALSE,0,256,0.842105263157895,0.427881545039101,0.753771995919846
"1611","G8556","FRA","2080021030",FALSE,FALSE,0,196,0.777777777777778,0.0942369779851517,0.356747051504049
"1612","G8557","FRA","2080021030",TRUE,TRUE,1,289,0.944444444444444,0.958679719897656,0.972135715348535
"1613","G8558","FRA","2080021030",TRUE,FALSE,0,169,0.722222222222222,-0.19391060265235,0.178085826516941
"1614","G8560","FRA","2080021030",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1615","G8561","FRA","2080021030",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1616","G8567","FRA","2080020730",FALSE,FALSE,0,50,0.8125,0.27432921588359,-0.609346979907723
"1617","G8568","FRA","2080020790",FALSE,FALSE,0,61,0.742424242424242,-0.0891296642387129,-0.536559073431494
"1618","G8569","FRA","2080021030",FALSE,FALSE,0,50,0.8125,0.27432921588359,-0.609346979907723
"1619","G8570","FRA","2080020790",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1620","G8571","FRA","2080021030",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1621","G8572","FRA","2080021030",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1622","G8574","FRA","2080020770",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1623","G8575","FRA","2080020730",FALSE,FALSE,0,225,0.882352941176471,0.636632423891037,0.548642441305018
"1624","G8576","FRA","2080021030",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1625","G8577","FRA","2080020730",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1626","G8578","FRA","2080020730",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1627","G8581","FRA","2080021030",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1628","G8612","FRA","2080020590",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1629","G8614","FRA","2080016510",FALSE,FALSE,0,289,0.894736842105263,0.700863463537787,0.972135715348535
"1630","G8619","FRA","2080016290",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1631","G8626","FRA","2080016510",FALSE,FALSE,0,256,0.888888888888889,0.670532139260154,0.753771995919846
"1632","G8627","FRA","2080016510",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1633","G8628","FRA","2080016460",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1634","G8629","FRA","2080016510",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1635","G8630","FRA","2080016510",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"1636","G8631","FRA","2080016510",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"1637","G8633","FRA","2080016510",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"1638","G8636","FRA","2080016510",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"1639","G8642","FRA","2080016510",FALSE,FALSE,0,144,0.571428571428571,-0.976025464382711,0.0126587663436921
"1640","G8643","FRA","2080016510",FALSE,FALSE,0,36,0.461538461538462,-1.54598771179755,-0.701986133604742
"1641","G8645","FRA","2080016510",FALSE,FALSE,0,25,0.454545454545455,-1.58225803663304,-0.774774040080972
"1642","G8647","FRA","2080016400",FALSE,FALSE,0,130,0.799107142857143,0.204865066979907,-0.0799803873533272
"1643","G8648","FRA","2080016350",FALSE,FALSE,0,113,0.882407407407407,0.636914921519113,-0.192470788271136
"1644","G8649","FRA","2080016350",FALSE,FALSE,0,98,0.888888888888889,0.670532139260154,-0.291727024375086
"1645","G8653","FRA","2080016350",FALSE,FALSE,0,81,0.9,0.728161655387655,-0.404217425292895
"1646","G8662","FRA","2080016510",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1647","G8674","FRA","2080016510",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1648","G8677","FRA","2080021030",FALSE,FALSE,0,121,0.647058823529412,-0.583757329397205,-0.139534129015697
"1649","G8680","FRA","2080016510",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1650","G8688","FRA","2080016510",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1651","G8690","FRA","2080021030",FALSE,FALSE,0,100,0.555555555555556,-1.05835334456485,-0.278492859561226
"1652","G8692","FRA","2080016510",FALSE,FALSE,0,36,0.352941176470588,-2.10924452100751,-0.701986133604742
"1653","G8694","FRA","2080016510",FALSE,FALSE,0,36,0.375,-1.99483298163673,-0.701986133604742
"1654","G8696","FRA","2080016510",FALSE,FALSE,0,289,1,1.24682730053516,0.972135715348535
"1655","G8697","FRA","2080016510",FALSE,FALSE,0,289,1,1.24682730053516,0.972135715348535
"1656","G8701","FRA","2080016510",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1657","G8702","FRA","2080016510",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1658","G8703","FRA","2080016510",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1659","G8708","FRA","2080016510",FALSE,FALSE,0,196,1,1.24682730053516,0.356747051504049
"1660","G8715","FRA","2080016510",FALSE,FALSE,0,81,0.529411764705882,-1.19395220604133,-0.404217425292895
"1661","G8716","FRA","2080021030",FALSE,FALSE,0,36,0.375,-1.99483298163673,-0.701986133604742
"1662","G8718","FRA","2080021030",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1663","G8722","FRA","2080016510",FALSE,FALSE,0,196,1,1.24682730053516,0.356747051504049
"1664","G8724","FRA","2080023010",TRUE,FALSE,0,401,0.626152832674572,-0.692189521738939,1.71324894492469
"1665","G8725","FRA","2080016510",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"1666","G8726","FRA","2080016510",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1667","G8813","FRA","2080016510",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1668","G8823","ESP","2080020200",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1669","G8824","ESP","2080020010",FALSE,FALSE,0,36,0.6,-0.827835280054853,-0.701986133604742
"1670","G8826","ESP","2080020130",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1671","G8829","ESP","2080020220",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1672","G8832","ESP","2080020220",TRUE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1673","G8833","ESP","2080020130",FALSE,TRUE,0,144,0.857142857142857,0.505876378895868,0.0126587663436921
"1674","G8843","ESP","2080020130",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1675","G8845","ESP","2080020120",FALSE,FALSE,0,196,0.736842105263158,-0.118082291958271,0.356747051504049
"1676","G8846","ESP","2080017150",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1677","G8847","ESP","2080020010",FALSE,FALSE,0,196,0.7,-0.309169634907351,0.356747051504049
"1678","G8849","ESP","2080020240",FALSE,FALSE,0,196,0.875,0.598495244100779,0.356747051504049
"1679","G8851","ESP","2080020200",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1680","G8857","ESP","2080020250",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1681","G8861","ESP","2080020240",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1682","G8862","ESP","2080020120",FALSE,FALSE,0,81,0.529411764705882,-1.19395220604133,-0.404217425292895
"1683","G8863","ESP","2080020230",TRUE,TRUE,1,100,1,1.24682730053516,-0.278492859561226
"1684","G8864","ESP","2080017150",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1685","G8866","ESP","2080020220",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1686","G8868","ESP","2080020120",FALSE,FALSE,0,36,1,1.24682730053516,-0.701986133604742
"1687","G8870","ESP","2080020240",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1688","G8871","ESP","2080020120",TRUE,TRUE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1689","G8873","ESP","2080017150",FALSE,TRUE,0,225,0.833333333333333,0.382384558622653,0.548642441305018
"1690","G8874","ESP","2080020130",FALSE,FALSE,0,81,0.692307692307692,-0.349066992226389,-0.404217425292895
"1691","G8876","ESP","2080020130",FALSE,FALSE,0,25,0.714285714285714,-0.235074542743421,-0.774774040080972
"1692","G8877","ESP","2080020120",FALSE,FALSE,0,289,1,1.24682730053516,0.972135715348535
"1693","G8879","ESP","2080020120",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1694","G8880","ESP","2080020240",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1695","G8884","ESP","2080017150",FALSE,FALSE,0,196,0.7,-0.309169634907351,0.356747051504049
"1696","G8888","ESP","2080017150",FALSE,FALSE,0,61,0.419786096256685,-1.76254288655062,-0.536559073431494
"1697","G8889","ESP","2080020120",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1698","G8890","ESP","2080017150",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1699","G8892","ESP","2080020280",FALSE,FALSE,0,169,0.928571428571429,0.876351839715513,0.178085826516941
"1700","G8893","ESP","2080020130",FALSE,FALSE,0,225,0.833333333333333,0.382384558622653,0.548642441305018
"1701","G8894","ESP","2080020250",FALSE,FALSE,0,169,0.928571428571429,0.876351839715513,0.178085826516941
"1702","G8896","ESP","2080017150",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1703","G8900","ESP","2080020120",FALSE,FALSE,0,169,0.866666666666667,0.555273107005154,0.178085826516941
"1704","G8901","ESP","2080020130",FALSE,FALSE,0,256,0.842105263157895,0.427881545039101,0.753771995919846
"1705","G8902","ESP","2080020130",FALSE,FALSE,0,225,0.9375,0.922661272317969,0.548642441305018
"1706","G8904","ESP","2080020130",FALSE,FALSE,0,144,1,1.24682730053516,0.0126587663436921
"1707","G8907","ESP","2080020240",FALSE,FALSE,0,81,0.818181818181818,0.303798854812426,-0.404217425292895
"1708","G8909","ESP","2080020120",FALSE,FALSE,0,81,0.75,-0.0498368123335991,-0.404217425292895
"1709","G8910","ESP","2080020120",FALSE,FALSE,0,169,0.928571428571429,0.876351839715513,0.178085826516941
"1710","G8914","ESP","2080020240",FALSE,FALSE,0,36,0.428571428571429,-1.716976386022,-0.701986133604742
"1711","G8916","ESP","2080020120",FALSE,FALSE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1712","G8917","ESP","2080020120",TRUE,FALSE,0,196,0.7,-0.309169634907351,0.356747051504049
"1713","G8918","ESP","2080017150",FALSE,FALSE,0,25,0.25,-2.64316503807111,-0.774774040080972
"1714","G8921","ESP","2080020220",FALSE,FALSE,0,121,1,1.24682730053516,-0.139534129015697
"1715","G8922","ESP","2080020120",FALSE,FALSE,0,196,0.7,-0.309169634907351,0.356747051504049
"1716","G8923","ESP","2080020240",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"1717","G8924","ESP","2080020250",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1718","G8926","ESP","2080020240",TRUE,FALSE,0,256,0.8,0.209496010240152,0.753771995919846
"1719","G8928","ESP","2080020220",FALSE,FALSE,0,36,0.857142857142857,0.505876378895868,-0.701986133604742
"1720","G8929","ESP","2080020120",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"1721","G8931","ESP","2080017150",FALSE,FALSE,0,49,0.777777777777778,0.0942369779851517,-0.615964062314653
"1722","G8932","ESP","2080020120",TRUE,FALSE,0,169,0.866666666666667,0.555273107005154,0.178085826516941
"1723","G8974","USA","7080013550",FALSE,FALSE,0,196,1,1.24682730053516,0.356747051504049
"1724","G8975","USA","7080013550",TRUE,FALSE,0,196,1,1.24682730053516,0.356747051504049
"1725","G8976","USA","7080013550",FALSE,FALSE,0,169,0.928571428571429,0.876351839715513,0.178085826516941
"1726","G9014","CAN","7080034520",TRUE,FALSE,0,533,0.967016491754123,1.0757531746994,2.58670382263944
"1727","G9065","CAN","7080034520",FALSE,FALSE,0,89,0.935897435897436,0.914349322876502,-0.351280766037455
"1728","G9066","CAN","7080034520",FALSE,FALSE,0,146,0.509633458646617,-1.29653548476286,0.025892931157552
"1729","G9067","CAN","7080034520",TRUE,FALSE,0,192,0.888888888888889,0.670532139260154,0.33027872187633
"1730","G9068","CAN","7080034520",FALSE,FALSE,0,226,0.965811965811966,1.06950571245054,0.555259523711948
"1731","G9128","SWE","2080032600",FALSE,FALSE,0,529,0.92,0.831894784417156,2.56023549301172
"1732","G9152","SWE","2080031490",FALSE,FALSE,0,100,0.769230769230769,0.0499065809639978,-0.278492859561226
"1733","G9162","SWE","2080031490",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1734","G9163","SWE","2080032650",FALSE,FALSE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1735","G9166","SWE","2080031490",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1736","G9168","SWE","2080031490",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1737","G9171","SWE","2080031490",FALSE,FALSE,0,25,0.357142857142857,-2.08745184684165,-0.774774040080972
"1738","G9177","SWE","2080032650",FALSE,FALSE,0,121,0.785714285714286,0.135400918076223,-0.139534129015697
"1739","G9190","SWE","2080031490",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1740","G9196","SWE","2080032600",FALSE,FALSE,0,576,0.888888888888889,0.670532139260154,2.87123836613743
"1741","G9202","SWE","2080031490",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"1742","G9206","SWE","2080031490",FALSE,FALSE,0,225,0.714285714285714,-0.235074542743421,0.548642441305018
"1743","G9210","SWE","2080032410",FALSE,FALSE,0,36,0.666666666666667,-0.482058183289852,-0.701986133604742
"1744","G9260","SWE","2080031310",FALSE,FALSE,0,121,1,1.24682730053516,-0.139534129015697
"1745","G9261","SWE","2080031310",FALSE,TRUE,0,121,1,1.24682730053516,-0.139534129015697
"1746","G9262","SWE","2080031310",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1747","G9275","SWE","2080031310",FALSE,FALSE,0,225,1,1.24682730053516,0.548642441305018
"1748","G9276","SWE","2080031310",FALSE,FALSE,0,256,1,1.24682730053516,0.753771995919846
"1749","G9278","SWE","2080031310",FALSE,FALSE,0,225,1,1.24682730053516,0.548642441305018
"1750","G9296","SWE","2080031490",FALSE,FALSE,0,100,0.588235294117647,-0.888854767719265,-0.278492859561226
"1751","G9298","SWE","2080031490",FALSE,FALSE,0,81,0.529411764705882,-1.19395220604133,-0.404217425292895
"1752","G9310","SWE","2080031410",TRUE,TRUE,1,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1753","G9312","SWE","2080031410",FALSE,FALSE,0,466,0.634558989397699,-0.64858967473882,2.14335930137514
"1754","G9313","SWE","2080031410",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1755","G9314","SWE","2080031410",FALSE,FALSE,0,25,0.833333333333333,0.382384558622653,-0.774774040080972
"1756","G9326","SWE","2080031410",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1757","G9327","SWE","2080031410",FALSE,FALSE,0,361,0.633333333333333,-0.654946731672353,1.44856564864749
"1758","G9329","SWE","2080031410",FALSE,FALSE,0,281,0.746031746031746,-0.0704187823791348,0.919199056093095
"1759","G9333","SWE","2080031410",FALSE,FALSE,0,49,1,1.24682730053516,-0.615964062314653
"1760","G9345","SWE","2080031490",FALSE,FALSE,0,36,0.75,-0.0498368123335991,-0.701986133604742
"1761","G9346","SWE","2080031410",FALSE,FALSE,0,121,1,1.24682730053516,-0.139534129015697
"1762","G9357","SWE","2080031070",FALSE,FALSE,0,81,0.5625,-1.02233489698517,-0.404217425292895
"1763","G9358","SWE","2080031070",FALSE,FALSE,0,64,0.533333333333333,-1.17361237681986,-0.516707826210704
"1764","G9363","SWE","2080031160",FALSE,FALSE,0,64,0.421052631578947,-1.75597380295038,-0.516707826210704
"1765","G9364","SWE","2080031160",FALSE,FALSE,0,36,0.333333333333333,-2.21094366711486,-0.701986133604742
"1766","G9365","SWE","2080031160",TRUE,TRUE,0,121,0.478260869565217,-1.45925432632138,-0.139534129015697
"1767","G9366","SWE","2080031160",FALSE,FALSE,0,144,0.5,-1.34650092520236,0.0126587663436921
"1768","G9367","SWE","2080031160",FALSE,FALSE,0,100,0.476190476190476,-1.46999274547557,-0.278492859561226
"1769","G937","CIV","1080024070",TRUE,FALSE,0,85,1,1.24682730053516,-0.377749095665175
"1770","G9378","SWE","2080031210",FALSE,FALSE,0,100,0.588235294117647,-0.888854767719265,-0.278492859561226
"1771","G9379","SWE","2080031210",FALSE,FALSE,0,81,0.5,-1.34650092520236,-0.404217425292895
"1772","G9382","SWE","2080031160",FALSE,FALSE,0,36,0.375,-1.99483298163673,-0.701986133604742
"1773","G9383","SWE","2080031210",FALSE,FALSE,0,36,0.333333333333333,-2.21094366711486,-0.701986133604742
"1774","G9384","SWE","2080031160",FALSE,FALSE,0,36,0.333333333333333,-2.21094366711486,-0.701986133604742
"1775","G9387","SWE","2080031160",FALSE,FALSE,0,144,0.705882352941177,-0.278659891075144,0.0126587663436921
"1776","G9388","SWE","2080031160",TRUE,FALSE,0,196,0.736842105263158,-0.118082291958271,0.356747051504049
"1777","G9389","SWE","2080031160",FALSE,FALSE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1778","G9390","SWE","2080031160",FALSE,FALSE,0,121,0.916666666666667,0.814605929578905,-0.139534129015697
"1779","G9391","SWE","2080031160",FALSE,TRUE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1780","G9392","SWE","2080031210",FALSE,FALSE,0,49,0.636363636363636,-0.639229590910307,-0.615964062314653
"1781","G9393","SWE","2080031210",FALSE,FALSE,0,100,0.769230769230769,0.0499065809639978,-0.278492859561226
"1782","G9396","SWE","2080031210",FALSE,FALSE,0,100,0.833333333333333,0.382384558622653,-0.278492859561226
"1783","G9407","SWE","2080032970",FALSE,FALSE,0,121,0.785714285714286,0.135400918076223,-0.139534129015697
"1784","G9418","SWE","2080031160",FALSE,FALSE,0,49,0.875,0.598495244100779,-0.615964062314653
"1785","G9419","SWE","2080031160",FALSE,FALSE,0,146,0.701923076923077,-0.299195295577591,0.025892931157552
"1786","G942","USA","7080047060",FALSE,TRUE,0,486,0.975877192982456,1.12171058788993,2.27570094951373
"1787","G9421","SWE","2080031160",FALSE,FALSE,0,121,0.647058823529412,-0.583757329397205,-0.139534129015697
"1788","G9422","SWE","2080031160",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1789","G9423","SWE","2080031160",FALSE,FALSE,0,121,0.647058823529412,-0.583757329397205,-0.139534129015697
"1790","G9426","SWE","2080031060",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1791","G943","USA","7080047060",FALSE,FALSE,0,196,1,1.24682730053516,0.356747051504049
"1792","G9439","SWE","2080031060",FALSE,FALSE,0,64,0.888888888888889,0.670532139260154,-0.516707826210704
"1793","G9441","SWE","2080031060",FALSE,FALSE,0,25,1,1.24682730053516,-0.774774040080972
"1794","G9443","SWE","2080031060",FALSE,FALSE,0,81,0.45,-1.60583374777611,-0.404217425292895
"1795","G9444","SWE","2080031060",FALSE,FALSE,0,100,0.454545454545455,-1.58225803663304,-0.278492859561226
"1796","G9452","SWE","2080030830",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"1797","G9454","SWE","2080030880",FALSE,FALSE,0,64,0.615384615384615,-0.748040565416776,-0.516707826210704
"1798","G9455","SWE","2080030880",FALSE,FALSE,0,100,0.434782608695652,-1.68476112855942,-0.278492859561226
"1799","G9456","SWE","2080030880",FALSE,FALSE,0,100,0.526315789473684,-1.21000996595301,-0.278492859561226
"1800","G9460","SWE","2080030770",FALSE,FALSE,0,81,0.529411764705882,-1.19395220604133,-0.404217425292895
"1801","G9461","SWE","2080030770",FALSE,FALSE,0,25,0.5,-1.34650092520236,-0.774774040080972
"1802","G9463","SWE","2080030770",FALSE,FALSE,0,49,0.466666666666667,-1.51938947358486,-0.615964062314653
"1803","G9464","SWE","2080030770",FALSE,FALSE,0,121,0.55,-1.0871681026286,-0.139534129015697
"1804","G9466","SWE","2080030760",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1805","G9468","SWE","2080030710",FALSE,FALSE,0,529,0.821428571428571,0.320638648486046,2.56023549301172
"1806","G947","USA","7080047060",FALSE,FALSE,0,136,0.90625,0.760578258209374,-0.0402778929117475
"1807","G9473","SWE","2080030710",FALSE,FALSE,0,100,1,1.24682730053516,-0.278492859561226
"1808","G9475","SWE","2080030710",TRUE,FALSE,0,196,0.933333333333333,0.901050203770156,0.356747051504049
"1809","G9476","SWE","2080030710",TRUE,TRUE,1,441,0.75,-0.0498368123335991,1.97793224120189
"1810","G9477","SWE","2080030710",TRUE,FALSE,0,256,0.727272727272727,-0.167715368048941,0.753771995919846
"1811","G9478","SWE","2080030710",TRUE,FALSE,0,256,0.727272727272727,-0.167715368048941,0.753771995919846
"1812","G9479","SWE","2080030710",TRUE,FALSE,0,441,0.807692307692308,0.249393367559191,1.97793224120189
"1813","G948","USA","7080047060",FALSE,FALSE,0,81,1,1.24682730053516,-0.404217425292895
"1814","G9481","SWE","2080030660",FALSE,FALSE,0,169,0.8125,0.27432921588359,0.178085826516941
"1815","G9484","SWE","2080030710",TRUE,FALSE,0,576,0.923076923076923,0.847853727344771,2.87123836613743
"1816","G9486","SWE","2080030660",FALSE,FALSE,0,121,0.846153846153846,0.448880154154384,-0.139534129015697
"1817","G9487","SWE","2080030760",TRUE,FALSE,0,225,0.882352941176471,0.636632423891037,0.548642441305018
"1818","G9488","SWE","2080030760",FALSE,FALSE,0,361,0.904761904761905,0.752860019442298,1.44856564864749
"1819","G9489","SWE","2080030660",FALSE,FALSE,0,64,1,1.24682730053516,-0.516707826210704
"1820","G949","USA","7080047060",FALSE,FALSE,0,25,0.555555555555556,-1.05835334456485,-0.774774040080972
"1821","G9490","SWE","2080030760",FALSE,FALSE,0,169,0.928571428571429,0.876351839715513,0.178085826516941
"1822","G9492","SWE","2080030660",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1823","G9494","SWE","2080030710",FALSE,FALSE,0,121,0.733333333333333,-0.13628108652485,-0.139534129015697
"1824","G9495","SWE","2080030710",FALSE,FALSE,0,256,0.727272727272727,-0.167715368048941,0.753771995919846
"1825","G9496","SWE","2080030660",FALSE,FALSE,0,25,0.625,-0.698168868767978,-0.774774040080972
"1826","G9498","SWE","2080030710",TRUE,FALSE,0,169,0.565217391304348,-1.00824072184529,0.178085826516941
"1827","G950","USA","7080047060",FALSE,FALSE,0,256,1,1.24682730053516,0.753771995919846
"1828","G9500","SWE","2080030660",FALSE,TRUE,0,576,0.96,1.03936104247616,2.87123836613743
"1829","G9502","SWE","2080030660",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1830","G9503","SWE","2080030710",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1831","G9504","SWE","2080030710",FALSE,FALSE,0,144,0.923076923076923,0.847853727344771,0.0126587663436921
"1832","G9505","SWE","2080030660",TRUE,TRUE,1,529,0.958333333333333,1.03071661505703,2.56023549301172
"1833","G9507","SWE","2080030660",TRUE,TRUE,1,529,0.958333333333333,1.03071661505703,2.56023549301172
"1834","G9508","SWE","2080030660",FALSE,TRUE,0,361,0.95,0.987494477961406,1.44856564864749
"1835","G951","USA","7080047060",FALSE,FALSE,0,225,1,1.24682730053516,0.548642441305018
"1836","G9514","SWE","2080030660",FALSE,FALSE,0,49,0.35,-2.12449939292361,-0.615964062314653
"1837","G9515","SWE","2080030660",FALSE,FALSE,0,100,0.909090909090909,0.775313077673791,-0.278492859561226
"1838","G9518","SWE","2080030660",TRUE,TRUE,1,484,0.956521739130435,1.02132049829711,2.26246678469987
"1839","G9522","SWE","2080030660",FALSE,FALSE,0,64,0.727272727272727,-0.167715368048941,-0.516707826210704
"1840","G9523","SWE","2080030660",FALSE,FALSE,0,144,0.8,0.209496010240152,0.0126587663436921
"1841","G9525","SWE","2080030710",FALSE,FALSE,0,169,0.866666666666667,0.555273107005154,0.178085826516941
"1842","G9526","SWE","2080030710",FALSE,FALSE,0,529,0.92,0.831894784417156,2.56023549301172
"1843","G9527","SWE","2080030660",FALSE,TRUE,0,361,0.826086956521739,0.344800091582979,1.44856564864749
"1844","G9528","SWE","2080030710",FALSE,FALSE,0,169,1,1.24682730053516,0.178085826516941
"1845","G9529","SWE","2080030710",TRUE,TRUE,1,225,0.681818181818182,-0.403472479479624,0.548642441305018
"1846","G9530","SWE","2080030710",FALSE,FALSE,0,576,0.96,1.03936104247616,2.87123836613743
"1847","G9531","SWE","2080030660",FALSE,TRUE,0,441,0.954545454545455,1.01107018910447,1.97793224120189
"1848","G9532","SWE","2080030660",FALSE,FALSE,0,400,0.869565217391304,0.570306893821024,1.70663186251776
"1849","G9533","SWE","2080030710",FALSE,FALSE,0,484,0.88,0.624428526358154,2.26246678469987
"1850","G9535","SWE","2080030760",FALSE,FALSE,0,256,0.727272727272727,-0.167715368048941,0.753771995919846
"1851","G9536","SWE","2080031160",FALSE,FALSE,0,49,0.388888888888889,-1.92279608647736,-0.615964062314653
"1852","G9537","SWE","2080030660",FALSE,FALSE,0,225,0.652173913043478,-0.5572271173692,0.548642441305018
"1853","G9538","SWE","2080030760",FALSE,FALSE,0,121,1,1.24682730053516,-0.139534129015697
"1854","G9540","SWE","2080030630",FALSE,FALSE,0,144,0.857142857142857,0.505876378895868,0.0126587663436921
"1855","G9541","SWE","2080030650",TRUE,FALSE,0,529,0.884615384615385,0.648366940749577,2.56023549301172
"1856","G9542","SWE","2080030650",TRUE,FALSE,0,625,0.892857142857143,0.691114109305691,3.195475404077
"1857","G9543","SWE","2080030630",FALSE,FALSE,0,121,0.916666666666667,0.814605929578905,-0.139534129015697
